Call ID,Agent,Date,Time,Topic,Answered (Y/N),Resolved (Y/N),Speed of answer,Talk duration,Satisfaction rating
102,Agent 1,2025-04-19,17:01:57.507226,Management,Y,Y,62,13.67,6
103,Agent 2,2025-04-19,17:02:27.098217,IT issue,Y,Y,65,5.85,6
104,Agent 2,2025-04-19,17:12:38.400874,Management,Y,N,103,2.52,3
105,Agent 3,2025-04-19,17:14:40.176399,Management,Y,Y,100,9.94,4
106,Agent 1,2025-04-19,17:16:51.436022,IT issue,Y,Y,102,1.7,6
107,Agent 1,2025-04-19,17:20:37.487309,Management,Y,Y,115,2.23,6
108,Agent 1,2025-04-19,17:24:55.299220,Management,Y,Y,85,3.76,4
109,Agent 2,2025-04-19,17:26:43.502200,IT issue,Y,N,6,0.22,1
110,Agent 1,2025-04-19,17:29:19.043569,Management,Y,Y,34,0.97,10
111,Agent 1,2025-04-19,17:36:29.326372,IT issue,Y,Y,63,5.29,5
112,Agent 2,2025-04-19,17:36:46.145244,Management,Y,N,8,2.28,2
113,Agent 3,2025-04-19,17:38:25.496524,IT issue,Y,Y,79,2.75,5
114,Agent 1,2025-04-19,17:45:13.775942,IT issue,Y,Y,96,5.59,5
115,Agent 1,2025-04-19,17:54:19.402836,IT issue,Y,N,72,0.25,2
116,Agent 1,2025-04-19,17:57:09.421861,Management,Y,Y,42,1.7,7
117,Agent 1,2025-04-19,18:03:47.453958,IT issue,Y,Y,94,1.0,5
118,Agent 1,2025-04-19,18:16:13.785549,Management,Y,Y,66,8.15,6
119,Agent 2,2025-04-19,18:17:03.982819,Management,Y,Y,70,0.29,5
120,Agent 2,2025-04-19,18:20:36.323157,Management,Y,Y,31,2.06,7
121,Agent 1,2025-04-19,18:24:29.713010,Management,Y,Y,74,6.3,6
122,Agent 1,2025-04-19,18:35:38.878660,Management,Y,N,66,1.33,2
123,Agent 1,2025-04-19,18:38:57.791856,IT issue,Y,N,92,0.1,3
124,Agent 1,2025-04-19,18:41:49.433574,Management,Y,Y,51,3.71,10
125,Agent 2,2025-04-19,18:42:20.315775,IT issue,Y,Y,8,5.76,9
126,Agent 3,2025-04-19,18:45:20.347445,IT issue,Y,Y,100,0.47,5
127,Agent 1,2025-04-19,18:47:19.186163,Management,Y,Y,24,4.5,8
128,Agent 1,2025-04-19,18:58:29.787683,Management,Y,Y,67,0.45,4
129,Agent 1,2025-04-19,19:01:26.252607,Management,Y,Y,11,2.64,8
130,Agent 2,2025-04-19,19:02:09.830930,Management,Y,N,53,5.31,2
131,Agent 3,2025-04-19,19:02:56.494217,IT issue,Y,Y,42,0.37,10
132,Agent 1,2025-04-19,19:10:04.326547,Management,Y,Y,102,15.84,6
133,Agent 2,2025-04-19,19:13:25.970075,Management,Y,Y,15,0.01,10
134,Agent 2,2025-04-19,19:15:44.620833,Management,Y,Y,107,7.15,5
135,Agent 3,2025-04-19,19:21:36.633042,IT issue,Y,N,89,10.08,3
136,Agent 2,2025-04-19,19:23:02.659734,Management,Y,Y,8,6.84,5
137,Agent 1,2025-04-19,19:33:32.810303,IT issue,Y,N,75,2.13,2
138,Agent 2,2025-04-19,19:35:15.142216,Management,Y,Y,117,2.79,4
139,Agent 1,2025-04-19,19:49:20.819230,Management,Y,Y,112,5.15,6
140,Agent 1,2025-04-19,19:58:22.632403,IT issue,Y,N,56,0.5,3
141,Agent 1,2025-04-19,20:00:07.087068,IT issue,Y,Y,110,7.8,5
142,Agent 2,2025-04-19,20:00:20.753376,Management,Y,N,53,5.75,3
143,Agent 3,2025-04-19,20:03:19.495272,IT issue,Y,Y,55,4.4,10
144,,2025-04-19,20:03:42.092112,IT issue,N,,,,
145,Agent 1,2025-04-19,20:13:36.029395,Management,Y,N,87,1.32,2
146,Agent 1,2025-04-19,20:18:17.748241,Management,Y,Y,108,0.34,4
147,Agent 1,2025-04-19,20:20:30.920187,Management,Y,Y,64,7.86,6
148,Agent 1,2025-04-19,20:31:01.339979,Management,Y,Y,59,9.06,4
149,Agent 2,2025-04-19,20:35:03.834924,Management,Y,Y,86,3.32,6
150,Agent 1,2025-04-19,20:41:13.658174,Management,Y,Y,33,2.53,8
151,Agent 1,2025-04-19,20:52:14.027817,Management,Y,Y,65,1.09,5
152,Agent 1,2025-04-19,20:58:50.089952,IT issue,Y,N,111,2.59,2
153,Agent 2,2025-04-19,21:00:34.914795,Management,Y,Y,47,1.94,7
154,Agent 1,2025-04-19,21:09:42.436693,IT issue,Y,N,52,12.68,2
155,Agent 2,2025-04-19,21:12:46.974490,Management,Y,N,101,9.85,2
156,Agent 3,2025-04-19,21:20:16.420499,IT issue,Y,Y,12,0.46,9
157,Agent 1,2025-04-19,21:30:41.954870,Management,Y,Y,29,0.57,10
158,Agent 1,2025-04-19,21:31:40.547577,IT issue,Y,Y,14,7.92,4
159,Agent 2,2025-04-19,21:33:29.354997,Management,Y,Y,83,0.69,5
160,Agent 1,2025-04-19,21:45:33.541612,IT issue,Y,N,109,1.84,1
161,Agent 1,2025-04-19,21:53:52.932495,Management,Y,Y,68,5.05,5
162,Agent 2,2025-04-19,21:56:25.175506,Management,Y,N,15,3.92,3
163,Agent 1,2025-04-19,22:02:48.885068,Management,Y,Y,72,8.79,6
164,Agent 2,2025-04-19,22:05:45.119031,Management,Y,N,72,15.56,2
165,Agent 3,2025-04-19,22:11:21.529685,IT issue,Y,Y,72,0.07,4
166,Agent 1,2025-04-19,22:15:46.359936,Management,Y,Y,41,3.89,8
167,Agent 3,2025-04-19,22:16:32.142318,IT issue,Y,Y,90,1.4,5
168,Agent 1,2025-04-19,22:28:15.224185,Management,Y,Y,35,0.02,10
169,Agent 1,2025-04-19,22:36:36.669566,Management,Y,Y,34,6.0,5
170,Agent 2,2025-04-19,22:39:13.508791,Management,Y,N,97,4.51,3
171,Agent 1,2025-04-19,22:47:35.088904,IT issue,Y,Y,77,1.29,6
172,Agent 1,2025-04-19,22:52:58.234175,Management,Y,Y,57,2.81,8
173,Agent 1,2025-04-19,22:59:29.923390,IT issue,Y,N,60,4.48,1
174,Agent 1,2025-04-19,23:20:09.642006,Management,Y,Y,106,2.79,5
175,Agent 2,2025-04-19,23:22:43.971845,Management,Y,N,42,3.88,3
176,Agent 1,2025-04-19,23:36:22.565725,Management,Y,N,62,4.01,1
177,Agent 1,2025-04-19,23:42:49.727923,IT issue,Y,N,68,2.66,1
178,Agent 1,2025-04-19,23:45:58.588208,IT issue,Y,Y,43,16.2,6
179,Agent 2,2025-04-19,23:46:10.034154,Management,Y,N,112,2.4,1
180,Agent 2,2025-04-19,23:54:58.959413,Management,Y,Y,35,1.89,8
181,Agent 1,2025-04-20,00:14:40.924281,IT issue,Y,N,102,0.06,2
182,Agent 1,2025-04-20,00:17:17.455445,IT issue,Y,Y,116,1.08,6
183,Agent 1,2025-04-20,00:20:35.837739,IT issue,Y,Y,59,0.66,7
184,Agent 1,2025-04-20,00:28:09.819298,Management,Y,Y,21,1.79,9
185,Agent 1,2025-04-20,00:30:24.741473,Management,Y,Y,77,1.65,5
186,Agent 2,2025-04-20,00:31:07.968048,IT issue,Y,Y,57,6.56,6
187,Agent 1,2025-04-20,00:33:40.360503,Management,Y,Y,16,13.57,4
188,Agent 2,2025-04-20,00:38:21.917276,IT issue,Y,N,65,5.32,2
189,Agent 3,2025-04-20,00:39:29.019037,Management,Y,Y,11,2.63,7
190,,2025-04-20,00:40:22.993068,IT issue,N,,,,
191,Agent 2,2025-04-20,00:43:59.590591,IT issue,Y,Y,39,7.87,6
192,Agent 3,2025-04-20,00:44:39.173113,Management,Y,Y,23,0.73,7
193,Agent 1,2025-04-20,00:58:01.417071,IT issue,Y,N,100,0.2,1
194,Agent 1,2025-04-20,01:06:09.294072,Management,Y,Y,44,6.28,5
195,Agent 2,2025-04-20,01:07:44.834475,Management,Y,Y,87,1.37,4
196,Agent 3,2025-04-20,01:08:52.816728,Management,Y,Y,117,5.76,5
197,,2025-04-20,01:09:01.437537,Management,N,,,,
198,Agent 2,2025-04-20,01:10:00.830649,Management,Y,Y,106,4.19,6
199,,2025-04-20,01:11:32.496420,IT issue,N,,,,
200,Agent 1,2025-04-20,01:13:35.749388,IT issue,Y,N,46,0.86,1
201,Agent 1,2025-04-20,01:14:54.375837,Management,Y,Y,55,6.56,5
202,Agent 2,2025-04-20,01:17:34.818131,Management,Y,N,86,0.91,3
203,Agent 3,2025-04-20,01:17:45.930683,IT issue,Y,Y,48,0.17,8
204,Agent 2,2025-04-20,01:19:22.452230,IT issue,Y,Y,63,0.33,5
205,Agent 1,2025-04-20,01:31:24.233071,Management,Y,Y,82,2.83,5
206,Agent 1,2025-04-20,01:35:04.942170,IT issue,Y,N,93,1.38,1
207,Agent 2,2025-04-20,01:35:38.008337,Management,Y,Y,85,0.87,4
208,Agent 3,2025-04-20,01:35:49.385453,IT issue,Y,N,110,5.28,3
209,Agent 1,2025-04-20,01:37:25.970491,Management,Y,Y,58,1.19,9
210,Agent 1,2025-04-20,01:41:34.085951,Management,Y,Y,61,2.06,6
211,Agent 1,2025-04-20,01:57:12.484207,Management,Y,Y,49,5.03,10
212,Agent 2,2025-04-20,02:00:38.560022,Management,Y,Y,65,13.29,5
213,Agent 1,2025-04-20,02:04:16.088757,IT issue,Y,Y,11,3.29,10
214,Agent 1,2025-04-20,02:18:13.576007,IT issue,Y,N,12,4.25,3
215,Agent 1,2025-04-20,02:23:45.036744,Management,Y,Y,29,8.95,4
216,Agent 2,2025-04-20,02:27:41.253884,IT issue,Y,Y,46,1.96,10
217,Agent 2,2025-04-20,02:31:48.564021,Management,Y,Y,37,7.14,6
218,Agent 1,2025-04-20,02:45:02.096266,Management,Y,Y,23,3.44,9
219,Agent 1,2025-04-20,02:49:00.355970,IT issue,Y,N,5,2.69,3
220,Agent 1,2025-04-20,02:51:53.615253,IT issue,Y,N,85,0.22,1
221,Agent 1,2025-04-20,02:53:48.174532,Management,Y,Y,73,2.37,4
222,Agent 2,2025-04-20,02:55:03.058375,Management,Y,N,22,0.22,2
223,Agent 1,2025-04-20,02:58:35.363586,IT issue,Y,Y,87,1.25,4
224,Agent 2,2025-04-20,02:58:54.428196,IT issue,Y,Y,98,7.58,4
225,Agent 3,2025-04-20,02:59:29.686218,IT issue,Y,Y,116,0.83,4
226,,2025-04-20,02:59:44.557408,Management,N,,,,
227,Agent 1,2025-04-20,03:03:40.504043,Management,Y,Y,110,1.47,6
228,Agent 1,2025-04-20,03:11:43.215434,Management,Y,Y,61,4.41,6
229,Agent 2,2025-04-20,03:11:44.386886,Management,Y,N,81,6.74,1
230,Agent 3,2025-04-20,03:13:28.751609,Management,Y,Y,104,0.9,4
231,,2025-04-20,03:13:56.034705,IT issue,N,,,,
232,Agent 3,2025-04-20,03:15:04.467353,Management,Y,Y,118,4.38,6
233,Agent 1,2025-04-20,03:22:05.160206,IT issue,Y,N,59,12.03,2
234,Agent 2,2025-04-20,03:22:39.813200,IT issue,Y,Y,12,2.35,7
235,Agent 3,2025-04-20,03:22:53.895555,IT issue,Y,N,6,0.72,3
236,Agent 3,2025-04-20,03:23:38.408079,IT issue,Y,Y,85,1.5,4
237,Agent 1,2025-04-20,03:38:50.991852,IT issue,Y,Y,88,0.62,4
238,Agent 1,2025-04-20,03:46:03.537383,IT issue,Y,Y,18,2.52,10
239,Agent 1,2025-04-20,03:57:52.590172,IT issue,Y,N,48,5.35,1
240,Agent 2,2025-04-20,04:02:58.582187,IT issue,Y,Y,31,2.72,8
241,Agent 1,2025-04-20,04:03:32.449893,IT issue,Y,Y,74,0.94,6
242,Agent 3,2025-04-20,04:03:34.871250,IT issue,Y,N,58,2.51,2
243,Agent 1,2025-04-20,04:11:09.115448,IT issue,Y,N,36,6.78,3
244,Agent 2,2025-04-20,04:11:44.057404,Management,Y,N,109,2.37,3
245,Agent 2,2025-04-20,04:15:33.595559,Management,Y,Y,35,0.35,8
246,Agent 1,2025-04-20,04:25:50.930688,IT issue,Y,Y,82,8.88,6
247,Agent 2,2025-04-20,04:29:07.240417,Management,Y,N,42,4.55,2
248,Agent 2,2025-04-20,04:34:24.480502,Management,Y,N,14,21.85,2
249,Agent 1,2025-04-20,04:36:47.780476,Management,Y,Y,109,0.53,5
250,Agent 1,2025-04-20,04:40:24.190343,Management,Y,Y,58,1.83,10
251,Agent 3,2025-04-20,04:41:46.661764,Management,Y,Y,43,7.17,4
252,Agent 1,2025-04-20,04:47:36.464744,IT issue,Y,Y,18,4.77,7
253,Agent 3,2025-04-20,04:51:00.552444,Management,Y,Y,31,6.43,4
254,Agent 1,2025-04-20,04:53:51.249215,Management,Y,Y,16,10.54,4
255,Agent 2,2025-04-20,04:58:28.947441,IT issue,Y,Y,25,4.67,7
256,Agent 3,2025-04-20,04:59:51.548808,IT issue,Y,Y,44,0.03,9
257,Agent 1,2025-04-20,05:22:01.193827,IT issue,Y,N,110,14.85,2
258,Agent 2,2025-04-20,05:26:13.715074,Management,Y,N,52,6.7,3
259,Agent 3,2025-04-20,05:28:41.335181,Management,Y,Y,94,7.57,4
260,,2025-04-20,05:32:45.266331,IT issue,N,,,,
261,Agent 1,2025-04-20,05:37:36.048108,IT issue,Y,N,42,4.24,1
262,Agent 1,2025-04-20,05:42:27.744569,Management,Y,Y,61,4.91,5
263,Agent 2,2025-04-20,05:46:03.805464,Management,Y,N,73,4.73,1
264,Agent 1,2025-04-20,05:50:52.195719,IT issue,Y,N,79,4.12,2
265,Agent 1,2025-04-20,05:59:31.772667,IT issue,Y,Y,119,3.93,6
266,Agent 2,2025-04-20,06:01:21.142305,Management,Y,Y,102,2.9,5
267,Agent 1,2025-04-20,06:16:21.781633,IT issue,Y,N,81,0.16,2
268,Agent 1,2025-04-20,06:20:15.935420,IT issue,Y,N,66,5.86,2
269,Agent 2,2025-04-20,06:25:31.421940,Management,Y,Y,74,0.53,5
270,Agent 1,2025-04-20,06:28:33.659647,IT issue,Y,N,9,2.22,3
271,Agent 1,2025-04-20,06:36:53.482823,IT issue,Y,Y,51,0.82,9
272,Agent 2,2025-04-20,06:37:34.942222,IT issue,Y,N,15,1.71,3
273,Agent 1,2025-04-20,06:50:00.902468,Management,Y,N,60,14.61,2
274,Agent 2,2025-04-20,06:51:39.958819,Management,Y,N,119,0.17,3
275,Agent 2,2025-04-20,06:53:33.390595,IT issue,Y,Y,77,8.23,4
276,Agent 1,2025-04-20,07:05:31.998666,Management,Y,Y,49,0.27,8
277,Agent 1,2025-04-20,07:06:09.360892,IT issue,Y,Y,114,2.35,4
278,Agent 2,2025-04-20,07:08:10.557362,IT issue,Y,Y,26,2.27,7
279,Agent 1,2025-04-20,07:24:44.986663,IT issue,Y,Y,16,0.9,10
280,Agent 1,2025-04-20,07:31:08.319700,IT issue,Y,Y,103,2.58,6
281,Agent 1,2025-04-20,07:36:25.392159,Management,Y,Y,101,4.65,5
282,Agent 1,2025-04-20,07:54:09.162083,Management,Y,Y,68,1.01,5
283,Agent 2,2025-04-20,07:54:57.925939,IT issue,Y,Y,33,5.44,8
284,Agent 1,2025-04-20,07:55:51.725277,IT issue,Y,Y,67,0.31,5
285,Agent 1,2025-04-20,08:00:46.472906,IT issue,Y,Y,113,8.46,4
286,Agent 2,2025-04-20,08:03:38.995228,Management,Y,Y,75,4.13,6
287,Agent 2,2025-04-20,08:09:09.812523,IT issue,Y,Y,68,14.0,5
288,Agent 1,2025-04-20,08:13:29.501082,IT issue,Y,Y,115,4.58,4
289,Agent 3,2025-04-20,08:14:54.286699,Management,Y,Y,103,5.24,5
290,Agent 1,2025-04-20,08:18:59.723952,IT issue,Y,Y,33,2.67,7
291,Agent 3,2025-04-20,08:21:28.184731,Management,Y,N,6,2.97,1
292,Agent 1,2025-04-20,08:28:36.414131,Management,Y,Y,23,2.7,8
293,Agent 1,2025-04-20,08:45:24.590531,IT issue,Y,Y,88,3.09,4
294,Agent 2,2025-04-20,08:47:24.911265,Management,Y,N,10,10.76,2
295,Agent 1,2025-04-20,08:49:54.278169,IT issue,Y,N,12,5.19,2
296,Agent 3,2025-04-20,08:52:09.509630,Management,Y,N,84,1.1,2
297,Agent 3,2025-04-20,08:54:56.577037,Management,Y,Y,14,9.7,6
298,Agent 1,2025-04-20,08:58:15.414734,IT issue,Y,N,37,5.76,1
299,Agent 2,2025-04-20,09:01:10.508820,Management,Y,N,52,3.19,3
300,,2025-04-20,09:01:34.097270,IT issue,N,,,,
301,,2025-04-20,09:03:20.164225,Management,N,,,,
302,Agent 1,2025-04-20,09:17:25.492139,Management,Y,Y,99,3.89,4
303,Agent 2,2025-04-20,09:17:30.955484,Management,Y,Y,82,1.93,5
304,Agent 1,2025-04-20,09:22:43.019886,IT issue,Y,Y,71,2.61,4
305,Agent 1,2025-04-20,09:26:02.567753,IT issue,Y,Y,53,10.91,5
306,Agent 2,2025-04-20,09:33:50.797702,IT issue,Y,Y,87,1.35,6
307,Agent 3,2025-04-20,09:34:38.402113,Management,Y,Y,87,7.47,6
308,Agent 1,2025-04-20,09:54:16.345920,Management,Y,Y,49,3.35,10
309,Agent 2,2025-04-20,09:57:33.579943,IT issue,Y,Y,78,5.04,5
310,Agent 1,2025-04-20,10:02:46.209537,Management,Y,Y,6,6.65,6
311,Agent 1,2025-04-20,10:19:02.471816,IT issue,Y,N,103,2.63,1
312,Agent 2,2025-04-20,10:21:08.864489,IT issue,Y,Y,82,1.05,6
313,Agent 3,2025-04-20,10:21:15.838330,Management,Y,N,109,2.04,3
314,Agent 1,2025-04-20,10:22:18.672614,Management,Y,Y,6,0.03,9
315,Agent 1,2025-04-20,10:25:01.987382,IT issue,Y,Y,118,1.4,5
316,Agent 1,2025-04-20,10:28:43.347809,IT issue,Y,Y,104,8.08,6
317,Agent 2,2025-04-20,10:29:13.832735,IT issue,Y,Y,46,3.99,10
318,Agent 1,2025-04-20,10:41:10.881599,IT issue,Y,Y,37,5.91,8
319,Agent 2,2025-04-20,10:41:41.814208,IT issue,Y,Y,97,2.38,4
320,Agent 3,2025-04-20,10:43:37.835369,IT issue,Y,Y,84,0.83,5
321,Agent 2,2025-04-20,10:44:43.797097,IT issue,Y,N,28,4.34,3
322,Agent 1,2025-04-20,10:54:21.768379,Management,Y,Y,84,6.31,4
323,Agent 1,2025-04-20,11:13:32.636103,IT issue,Y,N,64,1.32,3
324,Agent 1,2025-04-20,11:15:06.117051,Management,Y,Y,78,3.16,4
325,Agent 2,2025-04-20,11:15:39.080317,IT issue,Y,Y,98,1.71,6
326,Agent 1,2025-04-20,11:18:51.157226,Management,Y,Y,114,2.51,5
327,Agent 2,2025-04-20,11:20:29.077384,Management,Y,N,11,10.59,3
328,Agent 1,2025-04-20,11:26:28.375703,Management,Y,Y,54,6.35,4
329,Agent 3,2025-04-20,11:29:21.989279,IT issue,Y,N,102,3.43,2
330,Agent 1,2025-04-20,11:43:14.175919,Management,Y,Y,12,7.22,6
331,Agent 2,2025-04-20,11:45:09.640999,IT issue,Y,Y,21,2.86,7
332,Agent 1,2025-04-20,11:50:35.399444,IT issue,Y,N,106,1.76,1
333,Agent 1,2025-04-20,11:58:04.444605,Management,Y,N,62,1.23,3
334,Agent 1,2025-04-20,12:00:00.984276,IT issue,Y,Y,107,3.73,4
335,Agent 1,2025-04-20,12:04:16.998123,IT issue,Y,Y,100,6.4,6
336,Agent 2,2025-04-20,12:06:57.108091,IT issue,Y,Y,67,2.21,5
337,Agent 3,2025-04-20,12:08:19.254445,Management,Y,Y,57,18.63,4
338,Agent 1,2025-04-20,12:16:10.338475,Management,Y,Y,39,23.43,5
