Call ID,Agent,Date,Time,Topic,Answered (Y/N),Resolved (Y/N),Speed of answer,Talk duration,Satisfaction rating
88,Agent 1,2025-04-19,16:09:17.847385,IT issue,Y,N,70,2.94,3
89,Agent 2,2025-04-19,16:09:57.220796,Management,Y,N,116,1.22,2
90,Agent 3,2025-04-19,16:10:50.145562,Management,Y,N,36,4.2,3
91,Agent 1,2025-04-19,16:15:30.287817,Management,Y,Y,107,5.81,4
92,Agent 2,2025-04-19,16:17:21.483340,Management,Y,Y,70,1.89,4
93,Agent 3,2025-04-19,16:18:33.320313,IT issue,Y,Y,31,6.41,5
94,Agent 2,2025-04-19,16:20:52.087887,IT issue,Y,Y,11,0.78,9
95,Agent 1,2025-04-19,16:23:08.849518,Management,Y,N,110,0.58,3
96,Agent 1,2025-04-19,16:42:05.394519,IT issue,Y,Y,50,12.85,4
97,Agent 2,2025-04-19,16:46:16.578346,Management,Y,N,35,2.3,2
98,Agent 1,2025-04-19,16:57:27.588177,IT issue,Y,N,85,4.32,3
99,Agent 2,2025-04-19,16:58:51.595031,Management,Y,Y,51,1.89,9
100,Agent 2,2025-04-19,17:01:03.899544,IT issue,Y,Y,104,3.64,4
101,Agent 1,2025-04-19,17:04:04.186556,Management,Y,Y,110,0.25,4
102,Agent 1,2025-04-19,17:05:25.123782,IT issue,Y,N,56,3.72,2
103,Agent 1,2025-04-19,17:14:25.861114,IT issue,Y,N,120,5.17,1
104,Agent 1,2025-04-19,17:23:03.865944,IT issue,Y,N,48,1.38,3
105,Agent 1,2025-04-19,17:28:49.968399,IT issue,Y,Y,65,2.28,5
106,Agent 2,2025-04-19,17:29:27.036070,IT issue,Y,Y,77,3.68,5
107,Agent 1,2025-04-19,17:32:48.717126,IT issue,Y,Y,23,2.08,9
108,Agent 2,2025-04-19,17:33:10.149502,Management,Y,N,103,6.56,1
109,Agent 1,2025-04-19,17:35:26.684117,Management,Y,Y,60,4.24,5
110,Agent 1,2025-04-19,17:44:35.615420,IT issue,Y,N,61,0.92,1
111,Agent 1,2025-04-19,17:47:07.793298,Management,Y,Y,52,8.03,6
112,Agent 2,2025-04-19,17:48:35.073803,Management,Y,Y,105,8.55,5
113,Agent 3,2025-04-19,17:49:54.521914,Management,Y,Y,105,0.4,6
114,Agent 3,2025-04-19,17:51:18.348779,Management,Y,Y,19,7.52,5
115,Agent 1,2025-04-19,17:58:46.623710,IT issue,Y,Y,113,5.65,4
116,Agent 2,2025-04-19,18:03:15.299544,Management,Y,Y,98,1.03,5
117,Agent 1,2025-04-19,18:05:41.385712,IT issue,Y,Y,22,19.79,5
118,Agent 2,2025-04-19,18:06:23.316144,IT issue,Y,Y,38,2.32,9
119,Agent 3,2025-04-19,18:07:17.147955,IT issue,Y,Y,20,2.03,9
120,Agent 2,2025-04-19,18:16:02.945092,Management,Y,N,77,3.09,3
121,Agent 2,2025-04-19,18:19:34.116078,Management,Y,Y,22,11.44,6
122,Agent 1,2025-04-19,18:31:01.972565,IT issue,Y,N,114,2.23,1
123,Agent 2,2025-04-19,18:31:04.105528,Management,Y,N,111,1.23,3
124,Agent 1,2025-04-19,18:36:05.274500,Management,Y,Y,75,2.67,5
125,Agent 2,2025-04-19,18:37:56.600668,Management,Y,N,108,3.86,1
126,Agent 1,2025-04-19,18:41:26.252920,Management,Y,Y,31,3.61,9
127,Agent 2,2025-04-19,18:42:02.495516,IT issue,Y,Y,41,1.05,9
128,Agent 2,2025-04-19,18:43:08.133804,IT issue,Y,Y,50,3.39,10
129,Agent 3,2025-04-19,18:43:24.801812,IT issue,Y,Y,55,4.71,8
130,Agent 1,2025-04-19,18:45:54.955652,Management,Y,N,55,0.67,2
131,Agent 1,2025-04-19,18:48:34.229749,Management,Y,Y,10,7.3,6
132,Agent 1,2025-04-19,19:06:06.686413,Management,Y,N,26,1.99,1
133,Agent 1,2025-04-19,19:12:51.143631,Management,Y,Y,32,1.55,7
134,Agent 1,2025-04-19,19:19:44.711383,Management,Y,Y,89,1.49,4
135,Agent 2,2025-04-19,19:21:06.735420,IT issue,Y,Y,91,2.79,5
136,Agent 1,2025-04-19,19:21:49.219066,Management,Y,Y,117,0.3,6
137,Agent 1,2025-04-19,19:44:09.758764,Management,Y,Y,110,5.57,4
138,Agent 2,2025-04-19,19:47:14.124780,IT issue,Y,Y,7,1.4,8
139,Agent 2,2025-04-19,19:48:57.810436,IT issue,Y,Y,65,2.29,6
140,Agent 1,2025-04-19,19:54:58.823348,Management,Y,Y,89,5.71,6
141,Agent 1,2025-04-19,20:01:25.593495,IT issue,Y,N,47,1.59,1
142,Agent 1,2025-04-19,20:04:18.235633,IT issue,Y,N,55,1.72,2
143,Agent 1,2025-04-19,20:06:12.563448,Management,Y,Y,55,0.99,9
144,Agent 1,2025-04-19,20:10:14.567137,Management,Y,Y,28,5.73,10
145,Agent 1,2025-04-19,20:18:45.201740,IT issue,Y,N,108,7.91,3
146,Agent 2,2025-04-19,20:26:35.211553,IT issue,Y,Y,25,0.1,8
147,Agent 1,2025-04-19,20:27:02.896799,IT issue,Y,Y,9,15.7,5
148,Agent 2,2025-04-19,20:28:12.963222,IT issue,Y,Y,51,1.57,10
149,Agent 3,2025-04-19,20:29:15.079977,IT issue,Y,Y,40,4.86,9
150,Agent 2,2025-04-19,20:34:42.924893,Management,Y,Y,97,4.07,4
151,Agent 3,2025-04-19,20:34:54.597262,Management,Y,Y,93,6.76,4
152,,2025-04-19,20:36:41.975885,IT issue,N,,,,
153,Agent 2,2025-04-19,20:39:05.149694,IT issue,Y,Y,85,5.94,5
154,Agent 1,2025-04-19,20:51:51.460522,Management,Y,Y,12,2.54,10
155,Agent 1,2025-04-19,21:06:41.463043,IT issue,Y,N,99,7.67,1
156,Agent 2,2025-04-19,21:08:57.379485,Management,Y,N,16,7.8,1
157,Agent 3,2025-04-19,21:09:33.815141,IT issue,Y,Y,111,4.23,6
158,,2025-04-19,21:11:14.706127,Management,N,,,,
159,,2025-04-19,21:12:06.775743,IT issue,N,,,,
160,Agent 1,2025-04-19,21:16:17.889260,Management,Y,Y,39,0.54,8
161,Agent 1,2025-04-19,21:18:07.065522,Management,Y,Y,63,1.72,6
162,Agent 1,2025-04-19,21:22:23.228548,Management,Y,Y,63,26.59,5
163,Agent 2,2025-04-19,21:24:45.242556,IT issue,Y,Y,38,2.63,10
164,Agent 2,2025-04-19,21:35:07.007573,Management,Y,N,11,7.81,1
165,Agent 3,2025-04-19,21:38:25.542625,IT issue,Y,Y,90,6.15,6
166,,2025-04-19,21:38:28.016167,Management,N,,,,
167,,2025-04-19,21:42:17.552054,IT issue,N,,,,
168,Agent 2,2025-04-19,21:45:56.154329,IT issue,Y,Y,91,2.08,4
169,Agent 1,2025-04-19,21:55:14.603824,IT issue,Y,N,12,0.84,3
170,Agent 1,2025-04-19,22:00:09.163287,Management,Y,Y,63,2.4,4
171,Agent 1,2025-04-19,22:18:10.926044,IT issue,Y,Y,85,5.69,6
172,Agent 2,2025-04-19,22:19:24.619581,IT issue,Y,Y,63,0.08,5
173,Agent 1,2025-04-19,22:25:25.430965,IT issue,Y,N,7,0.91,3
174,Agent 1,2025-04-19,22:30:38.428703,Management,Y,N,42,5.32,3
175,Agent 1,2025-04-19,22:40:59.602916,IT issue,Y,Y,28,4.54,8
176,Agent 1,2025-04-19,22:45:41.619947,Management,Y,Y,20,1.09,7
177,Agent 1,2025-04-19,22:47:57.188613,IT issue,Y,Y,71,1.67,5
178,Agent 1,2025-04-19,22:53:49.480212,IT issue,Y,Y,23,4.75,7
179,Agent 1,2025-04-19,22:58:49.697327,Management,Y,Y,56,0.97,9
180,Agent 1,2025-04-19,23:00:29.236069,Management,Y,Y,72,1.98,6
181,Agent 1,2025-04-19,23:05:51.511422,Management,Y,N,72,1.66,1
182,Agent 2,2025-04-19,23:06:05.784057,IT issue,Y,Y,84,2.93,6
183,Agent 1,2025-04-19,23:08:33.384081,Management,Y,Y,114,4.36,6
184,Agent 3,2025-04-19,23:08:40.726642,IT issue,Y,Y,8,1.82,10
185,Agent 1,2025-04-19,23:14:34.006089,Management,Y,N,81,7.59,3
186,Agent 2,2025-04-19,23:17:05.060507,IT issue,Y,Y,104,5.97,6
187,Agent 1,2025-04-19,23:25:29.086986,IT issue,Y,Y,111,0.35,5
188,Agent 1,2025-04-19,23:26:21.615379,IT issue,Y,Y,22,11.35,6
189,Agent 1,2025-04-19,23:58:02.464786,IT issue,Y,Y,49,2.82,10
190,Agent 1,2025-04-20,00:15:28.907545,IT issue,Y,Y,97,3.64,6
191,Agent 1,2025-04-20,00:21:27.965868,Management,Y,Y,35,1.22,9
192,Agent 1,2025-04-20,00:27:56.190497,Management,Y,Y,6,3.31,8
193,Agent 2,2025-04-20,00:28:09.638449,IT issue,Y,Y,68,3.02,6
194,Agent 1,2025-04-20,00:32:15.507989,IT issue,Y,Y,31,11.72,5
195,Agent 2,2025-04-20,00:36:27.114788,IT issue,Y,Y,109,3.35,6
196,Agent 2,2025-04-20,00:40:20.451763,IT issue,Y,Y,83,2.09,4
197,Agent 3,2025-04-20,00:41:45.832376,Management,Y,Y,24,1.54,7
198,Agent 1,2025-04-20,00:46:03.437650,IT issue,Y,N,38,0.41,3
199,Agent 1,2025-04-20,00:47:55.597358,Management,Y,Y,30,2.16,8
200,Agent 2,2025-04-20,00:48:51.554114,IT issue,Y,Y,19,1.87,9
201,Agent 1,2025-04-20,00:50:18.614106,Management,Y,Y,54,1.81,9
202,Agent 1,2025-04-20,01:01:17.170731,Management,Y,Y,104,2.14,4
203,Agent 2,2025-04-20,01:01:17.889403,Management,Y,Y,20,1.56,8
204,Agent 3,2025-04-20,01:02:29.307929,Management,Y,Y,39,5.14,10
205,Agent 1,2025-04-20,01:05:32.574233,IT issue,Y,N,116,5.62,2
206,Agent 2,2025-04-20,01:09:46.940937,IT issue,Y,Y,86,5.47,6
207,Agent 1,2025-04-20,01:23:32.676393,IT issue,Y,N,51,2.9,2
208,Agent 2,2025-04-20,01:24:01.400170,IT issue,Y,Y,96,0.46,5
209,Agent 1,2025-04-20,01:37:31.925046,Management,Y,Y,65,6.88,6
210,Agent 2,2025-04-20,01:41:49.101549,Management,Y,N,120,1.67,3
211,Agent 3,2025-04-20,01:42:02.768540,IT issue,Y,Y,86,3.23,6
212,Agent 1,2025-04-20,02:09:02.136915,Management,Y,Y,57,0.47,8
213,Agent 1,2025-04-20,02:26:12.052323,IT issue,Y,Y,92,2.66,5
214,Agent 1,2025-04-20,02:38:25.174398,IT issue,Y,N,61,3.06,1
215,Agent 2,2025-04-20,02:39:19.494876,IT issue,Y,Y,37,0.76,7
216,Agent 2,2025-04-20,02:40:55.541861,Management,Y,Y,24,7.86,5
217,Agent 1,2025-04-20,02:41:52.429600,Management,Y,Y,49,3.63,7
218,Agent 3,2025-04-20,02:43:57.689807,IT issue,Y,Y,19,4.83,8
219,Agent 1,2025-04-20,02:46:22.927534,Management,Y,Y,50,7.67,4
220,,2025-04-20,02:46:50.865834,IT issue,N,,,,
221,Agent 1,2025-04-20,02:58:01.122811,IT issue,Y,N,46,0.28,3
222,Agent 1,2025-04-20,03:03:13.080286,IT issue,Y,Y,47,0.75,7
223,Agent 1,2025-04-20,03:36:32.977535,Management,Y,Y,37,3.85,8
224,Agent 2,2025-04-20,03:38:40.310380,Management,Y,Y,113,3.95,6
225,Agent 3,2025-04-20,03:38:59.588651,Management,Y,Y,19,0.46,9
226,Agent 1,2025-04-20,03:44:28.692500,Management,Y,Y,110,0.08,5
227,Agent 1,2025-04-20,03:47:08.254986,Management,Y,Y,41,4.45,9
228,Agent 1,2025-04-20,03:55:31.988339,Management,Y,N,91,2.75,3
229,Agent 2,2025-04-20,03:58:08.697823,Management,Y,N,48,5.82,3
230,Agent 1,2025-04-20,04:11:58.248814,Management,Y,Y,61,11.09,4
231,Agent 2,2025-04-20,04:18:33.691202,Management,Y,Y,88,5.42,6
232,Agent 3,2025-04-20,04:21:33.197834,IT issue,Y,Y,68,0.96,5
233,Agent 1,2025-04-20,04:23:32.673073,IT issue,Y,Y,49,0.95,9
234,Agent 1,2025-04-20,04:28:53.174227,IT issue,Y,Y,70,1.59,4
235,Agent 1,2025-04-20,04:33:43.346875,IT issue,Y,N,47,2.37,1
236,Agent 2,2025-04-20,04:35:06.648517,Management,Y,N,70,17.65,3
237,Agent 1,2025-04-20,04:37:01.830494,IT issue,Y,N,95,1.72,1
238,Agent 3,2025-04-20,04:37:38.723776,Management,Y,N,98,3.69,1
239,Agent 1,2025-04-20,04:39:16.625990,IT issue,Y,Y,16,4.94,7
240,Agent 3,2025-04-20,04:42:47.502066,IT issue,Y,Y,103,5.49,6
241,Agent 1,2025-04-20,04:44:13.991273,IT issue,Y,N,47,5.58,3
242,,2025-04-20,04:46:05.748792,Management,N,,,,
243,Agent 1,2025-04-20,04:51:36.213300,Management,Y,Y,113,2.66,6
244,Agent 1,2025-04-20,04:56:28.265483,IT issue,Y,Y,98,0.58,6
245,Agent 1,2025-04-20,05:01:33.451789,IT issue,Y,Y,114,3.22,5
246,Agent 2,2025-04-20,05:04:30.486110,IT issue,Y,Y,99,11.33,5
247,Agent 1,2025-04-20,05:06:12.413909,Management,Y,Y,83,4.17,5
248,Agent 3,2025-04-20,05:10:07.567089,Management,Y,Y,79,7.55,5
249,Agent 1,2025-04-20,05:11:37.239467,IT issue,Y,N,10,2.7,2
250,Agent 1,2025-04-20,05:16:51.206114,IT issue,Y,Y,30,0.87,7
251,Agent 1,2025-04-20,05:24:20.833929,IT issue,Y,Y,16,2.45,7
252,Agent 2,2025-04-20,05:24:40.772214,Management,Y,Y,63,0.73,4
253,Agent 1,2025-04-20,05:30:39.585819,IT issue,Y,Y,88,5.05,6
254,Agent 1,2025-04-20,05:36:04.355194,IT issue,Y,N,89,8.58,1
255,Agent 2,2025-04-20,05:40:36.680153,Management,Y,N,61,3.7,3
256,Agent 3,2025-04-20,05:43:56.723179,IT issue,Y,N,53,3.06,2
257,Agent 1,2025-04-20,05:46:42.429902,IT issue,Y,N,27,3.93,2
258,Agent 2,2025-04-20,05:49:22.422618,IT issue,Y,Y,75,0.96,4
259,Agent 1,2025-04-20,05:54:49.344324,Management,Y,Y,19,1.61,7
260,Agent 1,2025-04-20,06:01:10.016230,Management,Y,Y,60,2.91,5
261,Agent 1,2025-04-20,06:13:41.924222,IT issue,Y,Y,29,2.56,7
262,Agent 2,2025-04-20,06:13:46.166687,Management,Y,Y,54,7.0,6
263,Agent 1,2025-04-20,06:17:00.584833,IT issue,Y,Y,111,2.73,5
264,Agent 3,2025-04-20,06:18:41.103876,IT issue,Y,N,60,0.17,1
265,Agent 1,2025-04-20,06:19:49.813045,IT issue,Y,Y,6,11.74,4
266,Agent 2,2025-04-20,06:28:24.068058,Management,Y,N,46,0.74,3
267,Agent 1,2025-04-20,06:45:03.663994,Management,Y,Y,80,13.45,5
268,Agent 2,2025-04-20,06:45:32.937792,IT issue,Y,Y,50,1.17,8
269,Agent 2,2025-04-20,06:48:56.666471,IT issue,Y,Y,9,0.18,8
270,Agent 2,2025-04-20,06:55:55.355136,IT issue,Y,Y,64,1.6,5
271,Agent 1,2025-04-20,07:02:46.383655,IT issue,Y,Y,31,4.29,8
272,Agent 2,2025-04-20,07:06:08.736568,IT issue,Y,N,101,0.65,1
273,Agent 1,2025-04-20,07:18:58.800242,Management,Y,Y,50,1.34,7
274,Agent 1,2025-04-20,07:32:58.460129,Management,Y,Y,7,10.68,4
275,Agent 2,2025-04-20,07:34:08.760339,Management,Y,N,11,9.31,1
276,Agent 3,2025-04-20,07:41:01.142428,IT issue,Y,Y,89,0.43,4
277,Agent 2,2025-04-20,07:43:37.703670,IT issue,Y,Y,52,3.09,7
278,Agent 1,2025-04-20,07:45:31.098411,IT issue,Y,Y,74,8.0,5
279,Agent 2,2025-04-20,07:49:37.396614,Management,Y,N,98,4.64,2
280,Agent 3,2025-04-20,07:49:40.568545,IT issue,Y,Y,101,6.04,6
281,,2025-04-20,07:51:15.711290,Management,N,,,,
282,,2025-04-20,07:52:10.652189,IT issue,N,,,,
283,Agent 1,2025-04-20,07:53:58.284339,Management,Y,Y,53,7.55,4
284,Agent 2,2025-04-20,07:59:06.802644,Management,Y,N,91,1.37,1
285,Agent 3,2025-04-20,08:00:22.331011,IT issue,Y,Y,13,1.34,8
286,Agent 1,2025-04-20,08:07:19.224317,IT issue,Y,N,73,3.47,1
287,Agent 2,2025-04-20,08:07:28.201073,IT issue,Y,Y,100,4.3,4
288,Agent 1,2025-04-20,08:12:51.812912,IT issue,Y,N,65,6.26,1
289,Agent 2,2025-04-20,08:13:24.758469,IT issue,Y,Y,54,4.48,8
290,Agent 3,2025-04-20,08:17:53.048438,IT issue,Y,N,48,2.09,1
291,Agent 1,2025-04-20,08:29:45.234714,IT issue,Y,N,109,3.36,2
292,Agent 1,2025-04-20,08:38:18.560832,Management,Y,Y,45,1.22,10
293,Agent 1,2025-04-20,08:45:24.886865,IT issue,Y,Y,112,0.64,6
294,Agent 1,2025-04-20,08:47:10.339150,IT issue,Y,Y,25,3.79,9
295,Agent 1,2025-04-20,08:54:05.280115,Management,Y,Y,45,8.45,6
296,Agent 1,2025-04-20,09:03:13.126564,Management,Y,Y,118,2.35,5
297,Agent 1,2025-04-20,09:09:07.681649,IT issue,Y,N,21,10.54,3
298,Agent 2,2025-04-20,09:13:54.023398,IT issue,Y,Y,65,3.14,4
299,Agent 2,2025-04-20,09:18:29.980282,Management,Y,Y,101,1.48,5
300,Agent 1,2025-04-20,09:21:59.635526,Management,Y,N,99,3.32,3
301,Agent 1,2025-04-20,09:31:44.823553,Management,Y,Y,40,4.36,8
302,Agent 2,2025-04-20,09:32:35.596153,Management,Y,Y,34,0.98,8
303,Agent 1,2025-04-20,09:44:11.047207,Management,Y,Y,32,3.3,8
304,Agent 2,2025-04-20,09:45:02.547186,Management,Y,Y,75,1.86,5
305,Agent 3,2025-04-20,09:45:37.099831,Management,Y,Y,50,3.56,8
306,,2025-04-20,09:45:46.654113,Management,N,,,,
307,Agent 1,2025-04-20,09:52:32.058726,IT issue,Y,N,66,4.57,3
308,Agent 1,2025-04-20,10:01:03.754184,IT issue,Y,Y,51,5.28,9
309,Agent 2,2025-04-20,10:01:32.560743,Management,Y,Y,16,9.91,4
310,Agent 3,2025-04-20,10:03:48.986907,Management,Y,Y,74,0.3,5
311,Agent 1,2025-04-20,10:12:47.947173,Management,Y,Y,56,0.52,9
312,Agent 1,2025-04-20,10:31:50.703912,Management,Y,Y,45,3.62,9
313,Agent 2,2025-04-20,10:33:59.322626,IT issue,Y,Y,115,2.79,5
314,Agent 3,2025-04-20,10:34:20.567437,IT issue,Y,N,89,1.64,1
315,Agent 1,2025-04-20,10:45:31.401909,IT issue,Y,N,55,0.31,2
316,Agent 1,2025-04-20,10:50:38.802871,Management,Y,Y,101,7.27,4
317,Agent 2,2025-04-20,10:53:33.632354,IT issue,Y,Y,48,3.24,8
318,Agent 2,2025-04-20,10:56:59.075695,Management,Y,Y,35,6.0,5
319,Agent 1,2025-04-20,11:02:54.210969,IT issue,Y,N,5,8.51,3
320,Agent 2,2025-04-20,11:05:01.724924,Management,Y,N,30,6.93,3
321,Agent 1,2025-04-20,11:12:38.532202,Management,Y,Y,9,3.66,9
322,Agent 1,2025-04-20,11:17:15.213526,Management,Y,Y,93,0.57,4
323,Agent 1,2025-04-20,11:36:20.345109,Management,Y,N,53,1.68,2
324,Agent 1,2025-04-20,11:43:24.529922,Management,Y,Y,6,5.87,8
325,Agent 1,2025-04-20,12:13:07.980504,Management,Y,Y,73,5.74,5
326,Agent 2,2025-04-20,12:16:25.616066,IT issue,Y,Y,49,10.57,4
327,Agent 3,2025-04-20,12:18:13.040404,IT issue,Y,Y,81,3.04,5
328,Agent 1,2025-04-20,12:29:52.586285,IT issue,Y,Y,104,2.33,5
329,Agent 1,2025-04-20,13:06:34.090263,IT issue,Y,Y,87,6.33,5
330,Agent 2,2025-04-20,13:08:39.527109,Management,Y,N,98,5.07,2
331,Agent 1,2025-04-20,13:29:53.825739,IT issue,Y,Y,34,1.84,7
332,Agent 1,2025-04-20,13:39:07.476708,IT issue,Y,Y,13,8.81,6
333,Agent 2,2025-04-20,13:40:29.588570,Management,Y,Y,104,6.75,6
334,Agent 1,2025-04-20,13:54:15.696961,IT issue,Y,N,59,2.88,1
335,Agent 1,2025-04-20,14:01:58.930043,Management,Y,Y,109,2.56,6
336,Agent 2,2025-04-20,14:02:34.788794,Management,Y,Y,35,0.73,9
