Call ID,Agent,Date,Time,Topic,Answered (Y/N),Resolved (Y/N),Speed of answer,Talk duration,Satisfaction rating
76,Agent 1,2025-04-19,15:45:56.699294,Management,Y,Y,95,1.86,4
77,Agent 2,2025-04-19,15:47:44.332945,IT issue,Y,Y,68,1.59,6
78,Agent 1,2025-04-19,15:56:53.140561,Management,Y,Y,57,5.29,8
79,Agent 1,2025-04-19,16:05:16.387734,Management,Y,Y,42,0.06,10
80,Agent 1,2025-04-19,16:11:04.421884,Management,Y,Y,23,8.06,6
81,Agent 1,2025-04-19,16:21:02.126831,IT issue,Y,Y,105,5.27,5
82,Agent 1,2025-04-19,16:37:15.716425,Management,Y,Y,28,0.54,10
83,Agent 1,2025-04-19,16:40:45.724375,Management,Y,Y,75,7.07,4
84,Agent 2,2025-04-19,16:41:55.510645,IT issue,Y,Y,80,3.42,6
85,Agent 3,2025-04-19,16:42:49.100845,Management,Y,N,98,3.43,1
86,Agent 1,2025-04-19,16:52:25.525451,Management,Y,Y,113,2.98,5
87,Agent 1,2025-04-19,16:59:33.841089,IT issue,Y,Y,81,8.64,4
88,Agent 2,2025-04-19,17:00:43.408270,Management,Y,N,113,3.09,2
89,Agent 3,2025-04-19,17:03:06.995274,Management,Y,Y,36,0.94,8
90,Agent 2,2025-04-19,17:06:22.775572,IT issue,Y,Y,37,3.38,7
91,Agent 3,2025-04-19,17:07:05.396716,IT issue,Y,Y,21,0.3,8
92,Agent 1,2025-04-19,17:23:14.416512,IT issue,Y,N,35,0.74,1
93,Agent 1,2025-04-19,17:31:34.001476,Management,Y,N,44,7.21,3
94,Agent 2,2025-04-19,17:34:25.228016,IT issue,Y,Y,12,24.63,5
95,Agent 1,2025-04-19,17:43:06.618579,IT issue,Y,Y,107,6.43,5
96,Agent 3,2025-04-19,17:47:54.375749,IT issue,Y,N,120,0.85,2
97,Agent 1,2025-04-19,17:58:55.687832,IT issue,Y,Y,118,12.44,5
98,Agent 2,2025-04-19,18:01:55.391191,IT issue,Y,Y,72,3.69,4
99,Agent 3,2025-04-19,18:03:57.983679,IT issue,Y,N,118,3.03,3
100,Agent 1,2025-04-19,18:15:41.742581,IT issue,Y,N,8,3.06,1
101,Agent 1,2025-04-19,18:22:40.548152,Management,Y,Y,13,2.59,9
102,Agent 2,2025-04-19,18:24:17.722528,Management,Y,N,117,2.11,2
103,Agent 1,2025-04-19,18:31:12.229891,IT issue,Y,N,19,7.14,2
104,Agent 2,2025-04-19,18:33:15.329711,Management,Y,Y,9,2.45,7
105,Agent 3,2025-04-19,18:33:20.394553,IT issue,Y,Y,9,0.99,9
106,,2025-04-19,18:34:07.563639,Management,N,,,,
107,Agent 2,2025-04-19,18:38:12.789097,IT issue,Y,Y,35,0.73,8
108,Agent 1,2025-04-19,18:38:51.791141,Management,Y,N,89,2.3,1
109,Agent 2,2025-04-19,18:39:51.013731,IT issue,Y,Y,70,0.92,6
110,Agent 1,2025-04-19,18:42:56.202497,IT issue,Y,N,33,0.01,2
111,Agent 1,2025-04-19,18:56:54.181097,Management,Y,Y,36,2.28,9
112,Agent 2,2025-04-19,18:57:02.747730,Management,Y,N,46,1.14,1
113,Agent 1,2025-04-19,19:06:13.697180,IT issue,Y,N,8,2.97,1
114,Agent 1,2025-04-19,19:23:20.538414,Management,Y,Y,85,2.57,4
115,Agent 2,2025-04-19,19:24:50.584431,IT issue,Y,N,112,9.39,1
116,Agent 3,2025-04-19,19:25:15.021991,Management,Y,N,80,1.95,3
117,,2025-04-19,19:25:21.174419,Management,N,,,,
118,,2025-04-19,19:25:48.450284,IT issue,N,,,,
119,Agent 1,2025-04-19,19:27:47.061171,Management,Y,Y,15,4.3,10
120,Agent 1,2025-04-19,19:34:45.162750,IT issue,Y,Y,65,0.93,6
121,Agent 1,2025-04-19,19:36:29.520852,Management,Y,Y,46,3.68,7
122,Agent 2,2025-04-19,19:37:28.111200,IT issue,Y,Y,106,0.78,5
123,Agent 2,2025-04-19,19:38:43.253937,IT issue,Y,Y,56,6.98,5
124,Agent 1,2025-04-19,19:40:25.094107,Management,Y,Y,81,0.12,5
125,Agent 1,2025-04-19,19:40:51.708159,Management,Y,N,55,2.88,3
126,Agent 3,2025-04-19,19:41:26.459628,Management,Y,Y,68,10.74,6
127,Agent 1,2025-04-19,19:45:01.157669,Management,Y,Y,82,1.25,6
128,Agent 1,2025-04-19,19:46:16.618627,Management,Y,Y,23,11.42,4
129,Agent 2,2025-04-19,19:48:51.523792,Management,Y,Y,8,10.08,5
130,Agent 1,2025-04-19,20:03:41.225926,Management,Y,Y,45,0.15,7
131,Agent 1,2025-04-19,20:05:01.499784,IT issue,Y,Y,10,0.55,10
132,Agent 1,2025-04-19,20:11:15.729181,Management,Y,Y,62,7.1,6
133,Agent 1,2025-04-19,20:21:59.344895,IT issue,Y,N,69,1.41,3
134,Agent 1,2025-04-19,20:32:40.900346,Management,Y,Y,8,1.92,10
135,Agent 2,2025-04-19,20:34:28.634210,IT issue,Y,Y,54,6.16,6
136,Agent 1,2025-04-19,20:39:53.742424,Management,Y,N,92,3.29,2
137,Agent 1,2025-04-19,20:51:40.683608,IT issue,Y,Y,79,2.51,6
138,Agent 1,2025-04-19,20:58:15.449859,Management,Y,Y,85,3.46,6
139,Agent 1,2025-04-19,21:02:39.615745,Management,Y,Y,27,2.15,7
140,Agent 1,2025-04-19,21:06:44.664473,IT issue,Y,N,54,3.67,3
141,Agent 2,2025-04-19,21:07:15.626647,Management,Y,N,88,4.12,3
142,Agent 1,2025-04-19,21:11:42.692942,IT issue,Y,Y,111,3.96,4
143,Agent 2,2025-04-19,21:12:20.910817,Management,Y,Y,91,2.68,6
144,Agent 3,2025-04-19,21:13:50.061421,IT issue,Y,Y,19,1.7,9
145,Agent 1,2025-04-19,21:17:45.374952,Management,Y,Y,79,3.84,5
146,Agent 1,2025-04-19,21:29:20.441096,IT issue,Y,N,43,2.25,3
147,Agent 1,2025-04-19,21:40:48.890326,IT issue,Y,Y,89,4.21,5
148,Agent 1,2025-04-19,21:47:35.309414,IT issue,Y,N,45,4.12,3
149,Agent 1,2025-04-19,21:52:33.713044,IT issue,Y,Y,34,1.17,7
150,Agent 2,2025-04-19,21:53:30.770215,IT issue,Y,Y,14,1.76,9
151,Agent 1,2025-04-19,21:57:34.024010,Management,Y,Y,18,1.15,7
152,Agent 1,2025-04-19,22:15:27.403281,IT issue,Y,Y,10,0.0,7
153,Agent 1,2025-04-19,22:33:17.895585,IT issue,Y,Y,106,5.81,5
154,Agent 2,2025-04-19,22:36:05.767551,Management,Y,N,98,2.75,3
155,Agent 1,2025-04-19,22:43:53.683809,Management,Y,Y,22,2.37,10
156,Agent 1,2025-04-19,22:48:59.993250,Management,Y,Y,70,1.29,5
157,Agent 1,2025-04-19,22:55:41.342398,IT issue,Y,Y,84,2.96,4
158,Agent 1,2025-04-19,23:02:44.195657,Management,Y,Y,26,4.53,9
159,Agent 2,2025-04-19,23:03:48.704073,Management,Y,N,11,0.71,2
160,Agent 2,2025-04-19,23:06:57.995489,IT issue,Y,Y,102,1.65,6
161,Agent 1,2025-04-19,23:07:46.543136,IT issue,Y,N,7,0.62,3
162,Agent 1,2025-04-19,23:10:15.449299,IT issue,Y,Y,31,1.13,9
163,Agent 2,2025-04-19,23:11:16.321686,Management,Y,N,77,3.52,3
164,Agent 1,2025-04-19,23:11:58.389756,Management,Y,Y,86,1.11,6
165,Agent 3,2025-04-19,23:12:41.214404,IT issue,Y,Y,71,1.39,4
166,Agent 1,2025-04-19,23:17:30.703378,Management,Y,Y,79,10.65,4
167,Agent 2,2025-04-19,23:18:01.917904,Management,Y,Y,108,11.52,5
168,Agent 3,2025-04-19,23:23:43.847503,Management,Y,N,37,2.45,2
169,,2025-04-19,23:25:20.874397,IT issue,N,,,,
170,Agent 1,2025-04-19,23:34:12.293412,IT issue,Y,N,67,1.85,3
171,Agent 2,2025-04-19,23:34:52.672115,Management,Y,N,109,0.1,1
172,Agent 2,2025-04-19,23:35:21.675778,IT issue,Y,Y,96,1.04,4
173,Agent 1,2025-04-19,23:40:09.767354,IT issue,Y,N,18,1.62,3
174,Agent 2,2025-04-19,23:40:19.360966,Management,Y,N,49,2.54,1
175,Agent 3,2025-04-19,23:40:53.244819,Management,Y,Y,119,8.06,5
176,Agent 1,2025-04-19,23:41:46.929686,IT issue,Y,N,92,2.48,3
177,Agent 1,2025-04-19,23:46:27.786211,Management,Y,Y,29,3.08,7
178,Agent 1,2025-04-19,23:52:59.848136,IT issue,Y,Y,27,0.71,7
179,Agent 1,2025-04-20,00:08:49.476007,Management,Y,Y,74,14.96,5
180,Agent 2,2025-04-20,00:10:38.447452,IT issue,Y,Y,108,0.61,6
181,Agent 2,2025-04-20,00:12:12.562764,IT issue,Y,Y,98,1.34,6
182,Agent 2,2025-04-20,00:20:52.108608,IT issue,Y,Y,64,5.53,4
183,Agent 3,2025-04-20,00:22:39.025790,Management,Y,Y,48,14.3,4
184,Agent 1,2025-04-20,00:25:37.410946,IT issue,Y,N,100,1.73,3
185,Agent 1,2025-04-20,00:38:53.121516,Management,Y,Y,58,3.09,7
186,Agent 2,2025-04-20,00:41:16.934666,Management,Y,N,45,7.96,1
187,Agent 1,2025-04-20,00:46:09.281541,Management,Y,Y,17,4.09,8
188,Agent 3,2025-04-20,00:47:13.724757,IT issue,Y,Y,114,4.61,4
189,Agent 1,2025-04-20,00:51:57.181099,IT issue,Y,N,72,4.91,2
190,Agent 2,2025-04-20,00:56:51.236356,IT issue,Y,Y,50,4.58,7
191,Agent 1,2025-04-20,01:04:46.567744,Management,Y,Y,42,8.12,5
192,Agent 2,2025-04-20,01:05:45.276657,Management,Y,N,22,2.35,1
193,Agent 3,2025-04-20,01:07:50.902116,IT issue,Y,Y,62,2.08,4
194,Agent 2,2025-04-20,01:12:50.340021,IT issue,Y,Y,32,2.38,9
195,Agent 1,2025-04-20,01:13:15.631727,Management,Y,Y,101,16.21,6
196,Agent 1,2025-04-20,01:44:24.791402,IT issue,Y,N,101,8.09,2
197,Agent 2,2025-04-20,01:48:15.483659,Management,Y,N,103,6.5,1
198,Agent 1,2025-04-20,01:54:56.975970,IT issue,Y,N,43,1.16,2
199,Agent 2,2025-04-20,01:54:59.766452,Management,Y,Y,34,20.42,5
200,Agent 3,2025-04-20,01:55:28.395261,IT issue,Y,Y,72,2.89,5
201,Agent 1,2025-04-20,02:02:38.456215,Management,Y,Y,50,3.19,7
202,Agent 1,2025-04-20,02:12:08.122139,Management,Y,Y,40,5.85,9
203,Agent 2,2025-04-20,02:17:37.610256,IT issue,Y,Y,82,15.47,5
204,Agent 1,2025-04-20,02:24:19.405299,Management,Y,Y,115,9.44,5
205,Agent 1,2025-04-20,02:40:53.189649,IT issue,Y,Y,40,0.46,7
206,Agent 1,2025-04-20,02:41:41.464082,Management,Y,Y,76,1.02,6
207,Agent 1,2025-04-20,02:45:03.881172,IT issue,Y,Y,10,1.71,10
208,Agent 1,2025-04-20,02:57:32.229184,Management,Y,Y,53,0.77,7
209,Agent 1,2025-04-20,03:02:16.742458,Management,Y,Y,62,7.06,4
210,Agent 2,2025-04-20,03:04:44.929739,Management,Y,N,98,3.15,1
211,Agent 1,2025-04-20,03:13:47.675077,IT issue,Y,N,95,5.28,2
212,Agent 2,2025-04-20,03:16:09.699914,Management,Y,N,33,11.23,3
213,Agent 3,2025-04-20,03:17:39.821596,Management,Y,Y,15,3.47,9
214,Agent 1,2025-04-20,03:23:14.718802,IT issue,Y,Y,70,2.69,4
215,Agent 3,2025-04-20,03:24:21.750525,IT issue,Y,Y,109,13.23,5
216,,2025-04-20,03:24:31.167393,IT issue,N,,,,
217,,2025-04-20,03:25:54.664212,Management,N,,,,
218,Agent 1,2025-04-20,03:27:37.789923,IT issue,Y,N,7,8.35,2
219,Agent 2,2025-04-20,03:30:17.885525,IT issue,Y,Y,52,0.2,8
220,Agent 2,2025-04-20,03:34:54.551452,Management,Y,Y,40,1.01,10
221,Agent 1,2025-04-20,03:38:46.483835,IT issue,Y,N,58,8.11,2
222,Agent 1,2025-04-20,03:49:37.147913,Management,Y,Y,112,5.78,5
223,Agent 2,2025-04-20,03:53:05.898812,Management,Y,N,28,0.38,1
224,Agent 1,2025-04-20,03:56:03.121115,IT issue,Y,Y,47,6.44,6
225,Agent 2,2025-04-20,03:59:19.961265,IT issue,Y,Y,104,9.7,5
226,Agent 1,2025-04-20,04:05:31.096717,Management,Y,N,96,1.43,2
227,Agent 3,2025-04-20,04:05:52.145908,IT issue,Y,Y,91,0.48,5
228,Agent 1,2025-04-20,04:10:15.359660,Management,Y,N,109,0.99,3
229,Agent 1,2025-04-20,04:16:12.121710,Management,Y,Y,92,10.26,4
230,Agent 2,2025-04-20,04:17:12.019722,Management,Y,Y,62,1.67,4
231,Agent 3,2025-04-20,04:17:35.834184,IT issue,Y,Y,31,0.35,9
232,Agent 2,2025-04-20,04:25:59.744621,Management,Y,N,95,6.88,1
233,Agent 1,2025-04-20,04:30:32.396962,Management,Y,Y,20,0.81,9
234,Agent 1,2025-04-20,04:43:52.397918,Management,Y,Y,33,9.11,4
235,Agent 2,2025-04-20,04:47:23.758376,Management,Y,Y,19,0.84,7
236,Agent 3,2025-04-20,04:48:11.932772,IT issue,Y,Y,109,5.79,4
237,Agent 2,2025-04-20,04:49:34.415376,Management,Y,Y,95,6.64,4
238,,2025-04-20,04:51:32.144011,IT issue,N,,,,
239,,2025-04-20,04:52:55.251677,IT issue,N,,,,
240,Agent 1,2025-04-20,04:54:50.582092,Management,Y,Y,46,7.45,6
241,Agent 2,2025-04-20,04:57:43.331652,IT issue,Y,Y,67,4.94,6
242,Agent 3,2025-04-20,04:58:27.917718,IT issue,Y,Y,20,2.86,8
243,Agent 1,2025-04-20,05:12:40.334433,IT issue,Y,Y,9,1.95,8
244,Agent 2,2025-04-20,05:12:50.963834,Management,Y,Y,104,3.83,5
245,Agent 3,2025-04-20,05:14:35.019442,Management,Y,Y,10,5.21,7
246,Agent 1,2025-04-20,05:17:18.570410,IT issue,Y,N,60,3.92,2
247,Agent 2,2025-04-20,05:20:35.022114,IT issue,Y,Y,102,1.96,4
248,Agent 1,2025-04-20,05:21:19.546489,Management,Y,Y,101,1.21,5
249,Agent 1,2025-04-20,05:23:57.494717,Management,Y,Y,104,11.46,5
250,Agent 2,2025-04-20,05:24:35.410191,IT issue,Y,Y,31,0.04,8
251,Agent 2,2025-04-20,05:28:25.240803,Management,Y,N,14,1.47,1
252,Agent 3,2025-04-20,05:29:38.658685,IT issue,Y,N,108,5.9,3
253,Agent 2,2025-04-20,05:30:23.864165,IT issue,Y,Y,13,1.0,8
254,Agent 2,2025-04-20,05:31:49.564711,IT issue,Y,N,45,9.31,2
255,,2025-04-20,05:32:14.309163,Management,N,,,,
256,Agent 1,2025-04-20,05:35:59.766071,Management,Y,Y,6,0.93,7
257,Agent 1,2025-04-20,05:44:57.002686,IT issue,Y,N,30,2.75,3
258,Agent 1,2025-04-20,05:49:46.742928,Management,Y,N,115,13.52,2
259,Agent 2,2025-04-20,05:50:21.230303,Management,Y,N,27,1.17,1
260,Agent 2,2025-04-20,06:02:45.586149,Management,Y,Y,71,1.69,6
261,Agent 1,2025-04-20,06:15:27.324861,Management,Y,Y,111,4.71,5
262,Agent 2,2025-04-20,06:15:46.598656,Management,Y,N,80,4.65,1
263,Agent 3,2025-04-20,06:16:18.275114,Management,Y,Y,69,8.62,6
264,,2025-04-20,06:16:51.846493,IT issue,N,,,,
265,Agent 1,2025-04-20,06:24:06.233044,IT issue,Y,N,45,11.35,3
266,Agent 2,2025-04-20,06:31:05.447823,Management,Y,N,32,1.79,1
267,Agent 3,2025-04-20,06:32:15.448288,IT issue,Y,Y,8,2.06,7
268,Agent 1,2025-04-20,06:36:55.491032,Management,Y,Y,34,2.54,9
269,Agent 2,2025-04-20,06:38:42.301379,IT issue,Y,Y,19,0.91,9
270,Agent 1,2025-04-20,06:43:07.518522,IT issue,Y,Y,104,0.0,5
271,Agent 1,2025-04-20,06:50:19.539402,IT issue,Y,N,18,8.22,1
272,Agent 2,2025-04-20,06:54:01.179827,IT issue,Y,Y,80,1.01,6
273,Agent 2,2025-04-20,06:57:32.177913,Management,Y,N,25,0.56,1
274,Agent 3,2025-04-20,06:57:35.016074,Management,Y,Y,118,0.31,4
275,Agent 1,2025-04-20,06:59:12.822789,IT issue,Y,Y,65,0.59,6
276,Agent 1,2025-04-20,07:07:53.279078,IT issue,Y,N,103,1.06,3
277,Agent 2,2025-04-20,07:08:18.761287,Management,Y,N,80,1.35,3
278,Agent 3,2025-04-20,07:08:19.636753,IT issue,Y,N,25,12.96,1
279,Agent 1,2025-04-20,07:10:42.126879,Management,Y,Y,33,1.92,10
280,Agent 1,2025-04-20,07:14:16.557165,Management,Y,Y,16,6.71,5
281,Agent 2,2025-04-20,07:15:01.826540,Management,Y,N,76,0.12,3
282,Agent 1,2025-04-20,07:27:29.086453,IT issue,Y,Y,32,2.48,7
283,Agent 1,2025-04-20,07:42:15.404418,Management,Y,Y,87,7.31,5
284,Agent 2,2025-04-20,07:42:45.982260,IT issue,Y,Y,105,2.06,6
285,Agent 3,2025-04-20,07:43:16.274507,Management,Y,Y,7,7.07,6
286,Agent 2,2025-04-20,07:48:15.249430,Management,Y,Y,78,0.05,4
287,Agent 1,2025-04-20,07:52:18.405108,IT issue,Y,N,85,7.94,2
288,Agent 1,2025-04-20,08:07:50.293438,Management,Y,N,16,12.12,3
289,Agent 2,2025-04-20,08:08:00.071264,IT issue,Y,Y,18,5.0,9
290,Agent 3,2025-04-20,08:08:54.112470,Management,Y,Y,10,0.82,9
291,Agent 2,2025-04-20,08:19:52.033583,IT issue,Y,Y,42,9.33,5
292,Agent 1,2025-04-20,08:25:38.539623,Management,Y,Y,23,6.01,5
293,Agent 1,2025-04-20,08:41:11.668050,IT issue,Y,N,44,0.1,1
294,Agent 1,2025-04-20,08:42:09.672758,IT issue,Y,Y,23,1.97,9
295,Agent 1,2025-04-20,08:46:34.636385,Management,Y,Y,6,0.71,10
296,Agent 1,2025-04-20,08:56:47.305542,IT issue,Y,Y,115,1.29,5
297,Agent 1,2025-04-20,08:58:56.266854,IT issue,Y,N,46,1.57,1
298,Agent 1,2025-04-20,09:25:03.740526,Management,Y,Y,75,1.11,4
299,Agent 1,2025-04-20,09:27:47.839717,IT issue,Y,Y,68,10.23,6
300,Agent 2,2025-04-20,09:30:51.935707,IT issue,Y,Y,88,14.63,5
301,Agent 1,2025-04-20,09:38:19.808269,Management,Y,Y,45,2.25,9
302,Agent 1,2025-04-20,09:41:47.701455,IT issue,Y,N,7,0.08,3
303,Agent 1,2025-04-20,09:42:05.144903,Management,Y,Y,111,4.4,6
304,Agent 2,2025-04-20,09:45:49.328187,IT issue,Y,Y,15,0.07,9
305,Agent 1,2025-04-20,09:46:40.295799,IT issue,Y,Y,22,0.97,8
306,Agent 1,2025-04-20,09:58:28.425714,Management,Y,Y,16,2.35,9
307,Agent 1,2025-04-20,10:30:23.027662,IT issue,Y,Y,39,5.62,7
308,Agent 1,2025-04-20,10:39:05.242906,Management,Y,Y,77,3.08,6
309,Agent 1,2025-04-20,10:43:14.253739,IT issue,Y,Y,61,3.84,4
310,Agent 2,2025-04-20,10:46:13.334940,IT issue,Y,Y,99,0.01,6
311,Agent 1,2025-04-20,11:03:07.995051,IT issue,Y,N,117,2.97,3
312,Agent 2,2025-04-20,11:03:15.080202,Management,Y,N,41,2.57,2
313,Agent 3,2025-04-20,11:05:21.855764,IT issue,Y,Y,40,2.19,9
314,Agent 1,2025-04-20,11:15:42.410084,IT issue,Y,Y,47,9.77,5
315,Agent 2,2025-04-20,11:18:10.052712,Management,Y,Y,31,7.16,4
316,Agent 1,2025-04-20,11:30:04.142269,IT issue,Y,N,5,4.55,2
317,Agent 2,2025-04-20,11:30:39.481182,Management,Y,N,80,0.98,2
318,Agent 1,2025-04-20,11:39:56.451826,IT issue,Y,Y,117,12.62,5
319,Agent 2,2025-04-20,11:49:35.588608,IT issue,Y,Y,9,2.91,10
320,Agent 1,2025-04-20,11:53:45.967070,Management,Y,Y,58,3.11,7
321,Agent 2,2025-04-20,11:55:47.652035,Management,Y,N,52,1.67,2
322,Agent 1,2025-04-20,11:58:35.483116,Management,Y,Y,83,2.1,5
323,Agent 1,2025-04-20,12:11:42.092348,Management,Y,Y,16,0.66,7
324,Agent 1,2025-04-20,12:16:40.871871,Management,Y,Y,39,10.21,4
325,Agent 2,2025-04-20,12:18:50.648132,Management,Y,N,112,3.06,1
326,Agent 1,2025-04-20,12:34:31.312926,Management,Y,Y,77,2.95,5
327,Agent 1,2025-04-20,12:42:46.170336,Management,Y,Y,31,7.01,5
328,Agent 2,2025-04-20,12:49:08.146431,Management,Y,Y,98,1.4,6
329,Agent 1,2025-04-20,13:08:44.527298,IT issue,Y,N,119,1.13,3
330,Agent 1,2025-04-20,13:20:29.814942,IT issue,Y,Y,49,1.08,10
331,Agent 1,2025-04-20,13:34:06.371161,Management,Y,Y,106,5.31,5
332,Agent 2,2025-04-20,13:34:44.708163,IT issue,Y,Y,57,2.57,7
333,Agent 3,2025-04-20,13:35:40.977432,IT issue,Y,N,45,1.4,3
334,Agent 2,2025-04-20,13:37:39.380537,Management,Y,Y,82,0.13,6
335,Agent 1,2025-04-20,13:40:39.057873,Management,Y,Y,112,4.71,4
336,Agent 1,2025-04-20,13:54:45.126610,IT issue,Y,N,22,32.63,2
