Call ID,Agent,Date,Time,Topic,Answered (Y/N),Resolved (Y/N),Speed of answer,Talk duration,Satisfaction rating
60,Agent 2,2025-04-19,14:32:33.666351,IT issue,Y,Y,106,5.04,5
61,Agent 3,2025-04-19,14:37:07.345913,IT issue,Y,Y,63,0.46,6
62,Agent 1,2025-04-19,14:48:46.796458,IT issue,Y,N,85,1.6,3
63,Agent 1,2025-04-19,15:01:04.457738,Management,Y,N,39,9.37,2
64,Agent 2,2025-04-19,15:02:46.004740,IT issue,Y,N,115,14.41,1
65,Agent 3,2025-04-19,15:03:26.825755,Management,Y,N,115,0.22,3
66,Agent 3,2025-04-19,15:05:03.458564,IT issue,Y,Y,32,2.46,10
67,,2025-04-19,15:07:17.394535,Management,N,,,,
68,Agent 1,2025-04-19,15:12:20.030450,Management,Y,N,56,4.5,2
69,Agent 1,2025-04-19,15:17:13.586689,IT issue,Y,Y,73,7.39,6
70,Agent 2,2025-04-19,15:18:12.019310,IT issue,Y,Y,45,9.13,5
71,Agent 3,2025-04-19,15:21:28.055189,IT issue,Y,Y,77,0.48,4
72,Agent 1,2025-04-19,15:25:22.464941,IT issue,Y,N,91,7.4,3
73,Agent 2,2025-04-19,15:27:26.714731,Management,Y,Y,85,2.28,6
74,Agent 3,2025-04-19,15:28:15.309024,Management,Y,Y,11,0.78,10
75,Agent 2,2025-04-19,15:32:32.758576,Management,Y,Y,87,1.78,4
76,Agent 1,2025-04-19,15:51:20.946386,IT issue,Y,Y,87,6.45,6
77,Agent 2,2025-04-19,15:52:49.542809,Management,Y,Y,114,4.91,5
78,Agent 1,2025-04-19,16:08:49.492404,IT issue,Y,Y,18,3.19,7
79,Agent 1,2025-04-19,16:12:04.920827,Management,Y,Y,92,2.25,6
80,Agent 2,2025-04-19,16:12:43.591604,IT issue,Y,N,70,2.65,3
81,Agent 1,2025-04-19,16:27:29.417966,Management,Y,Y,19,6.1,4
82,Agent 2,2025-04-19,16:29:10.109005,IT issue,Y,Y,9,2.17,7
83,Agent 2,2025-04-19,16:32:49.187045,IT issue,Y,Y,10,3.2,7
84,Agent 1,2025-04-19,16:42:07.862289,Management,Y,Y,40,3.8,8
85,Agent 1,2025-04-19,16:50:29.239552,Management,Y,Y,49,4.01,8
86,Agent 2,2025-04-19,16:52:23.794537,Management,Y,N,110,7.26,3
87,Agent 1,2025-04-19,16:56:39.654159,IT issue,Y,Y,102,11.74,6
88,Agent 3,2025-04-19,16:57:00.749956,Management,Y,Y,9,5.5,7
89,,2025-04-19,16:58:10.635322,IT issue,N,,,,
90,Agent 2,2025-04-19,17:03:59.245303,IT issue,Y,Y,43,2.75,9
91,Agent 3,2025-04-19,17:06:10.885138,IT issue,Y,Y,33,0.19,7
92,Agent 1,2025-04-19,17:20:42.632836,IT issue,Y,N,51,5.55,2
93,Agent 2,2025-04-19,17:24:08.160410,Management,Y,Y,48,2.39,8
94,Agent 3,2025-04-19,17:25:16.654908,Management,Y,N,82,0.18,2
95,Agent 1,2025-04-19,17:29:03.596066,IT issue,Y,N,29,1.46,3
96,Agent 2,2025-04-19,17:29:18.822135,Management,Y,Y,101,4.63,4
97,Agent 1,2025-04-19,17:30:59.720502,IT issue,Y,N,76,22.43,3
98,Agent 3,2025-04-19,17:32:22.572371,IT issue,Y,N,6,4.17,1
99,Agent 2,2025-04-19,17:34:00.852843,IT issue,Y,Y,42,14.2,6
100,,2025-04-19,17:36:21.434264,IT issue,N,,,,
101,Agent 3,2025-04-19,17:38:13.809705,IT issue,Y,N,71,0.48,3
102,Agent 3,2025-04-19,17:39:13.572511,IT issue,Y,Y,31,7.44,4
103,,2025-04-19,17:43:16.008223,Management,N,,,,
104,,2025-04-19,17:43:39.389328,IT issue,N,,,,
105,Agent 3,2025-04-19,17:47:55.891947,IT issue,Y,Y,38,4.14,8
106,Agent 1,2025-04-19,17:55:03.407963,Management,Y,Y,31,4.44,8
107,Agent 1,2025-04-19,18:12:32.817268,Management,Y,Y,59,4.7,7
108,Agent 1,2025-04-19,18:28:04.681946,IT issue,Y,Y,100,3.48,6
109,Agent 2,2025-04-19,18:31:16.315305,Management,Y,Y,70,2.27,4
110,Agent 1,2025-04-19,18:32:42.880314,IT issue,Y,Y,84,4.69,4
111,Agent 1,2025-04-19,18:39:56.031173,IT issue,Y,N,99,5.26,1
112,Agent 2,2025-04-19,18:39:57.290193,Management,Y,N,96,8.87,3
113,Agent 1,2025-04-19,18:48:53.558316,IT issue,Y,Y,50,2.76,9
114,Agent 1,2025-04-19,18:52:27.237146,Management,Y,Y,58,0.37,9
115,Agent 1,2025-04-19,18:59:04.092636,Management,Y,Y,33,1.94,7
116,Agent 1,2025-04-19,19:06:21.647986,IT issue,Y,N,113,3.98,1
117,Agent 2,2025-04-19,19:08:04.848225,Management,Y,N,18,8.55,3
118,Agent 1,2025-04-19,19:11:54.383589,Management,Y,Y,38,1.11,8
119,Agent 1,2025-04-19,19:16:12.148382,Management,Y,Y,33,7.49,4
120,Agent 2,2025-04-19,19:19:10.032543,Management,Y,N,62,12.16,3
121,Agent 3,2025-04-19,19:20:06.594168,IT issue,Y,Y,42,7.4,6
122,Agent 1,2025-04-19,19:30:27.429672,IT issue,Y,N,49,0.98,3
123,Agent 1,2025-04-19,19:33:41.963261,Management,Y,Y,95,10.83,5
124,Agent 2,2025-04-19,19:35:17.632207,Management,Y,Y,100,1.24,5
125,Agent 2,2025-04-19,19:37:26.914644,Management,Y,N,65,0.34,3
126,Agent 2,2025-04-19,19:40:45.339884,IT issue,Y,Y,72,0.99,5
127,Agent 2,2025-04-19,19:44:07.838686,IT issue,Y,Y,66,0.18,4
128,Agent 1,2025-04-19,19:45:16.676655,IT issue,Y,N,72,1.53,2
129,Agent 2,2025-04-19,19:45:37.851674,IT issue,Y,Y,64,1.19,5
130,Agent 3,2025-04-19,19:45:42.668416,Management,Y,N,72,2.17,3
131,Agent 1,2025-04-19,20:07:23.160622,IT issue,Y,N,16,1.68,1
132,Agent 1,2025-04-19,20:12:40.918648,Management,Y,Y,116,1.92,5
133,Agent 1,2025-04-19,20:15:41.932267,IT issue,Y,N,8,1.08,3
134,Agent 1,2025-04-19,20:17:20.752980,Management,Y,Y,115,1.1,6
135,Agent 1,2025-04-19,20:22:23.121716,Management,Y,Y,33,1.11,10
136,Agent 2,2025-04-19,20:23:12.322943,Management,Y,Y,101,0.21,4
137,Agent 1,2025-04-19,20:52:41.426559,IT issue,Y,Y,88,3.36,6
138,Agent 2,2025-04-19,20:53:19.997946,Management,Y,Y,6,5.04,7
139,Agent 3,2025-04-19,20:54:08.201089,IT issue,Y,Y,51,5.53,7
140,,2025-04-19,20:54:43.592163,IT issue,N,,,,
141,Agent 1,2025-04-19,20:56:23.644231,IT issue,Y,N,90,3.89,2
142,Agent 1,2025-04-19,21:06:23.134489,Management,Y,Y,8,4.49,10
143,Agent 1,2025-04-19,21:11:03.107707,IT issue,Y,Y,66,0.23,5
144,Agent 1,2025-04-19,21:19:56.406597,IT issue,Y,Y,82,5.81,6
145,Agent 2,2025-04-19,21:25:06.255763,Management,Y,N,30,12.02,2
146,Agent 1,2025-04-19,21:41:16.660814,IT issue,Y,Y,120,3.01,1
147,Agent 2,2025-04-19,21:42:04.316249,IT issue,Y,Y,107,5.78,6
148,Agent 1,2025-04-19,21:50:40.919446,Management,Y,Y,90,0.18,5
149,Agent 1,2025-04-19,21:53:17.955585,Management,Y,Y,110,1.97,4
150,Agent 1,2025-04-19,21:56:30.539679,Management,Y,Y,72,0.31,6
151,Agent 1,2025-04-19,22:01:07.138652,Management,Y,Y,18,7.94,4
152,Agent 2,2025-04-19,22:01:30.676280,IT issue,Y,Y,11,0.78,10
153,Agent 2,2025-04-19,22:03:20.412868,IT issue,Y,N,17,0.52,1
154,Agent 2,2025-04-19,22:03:59.034844,Management,Y,Y,103,16.49,6
155,Agent 3,2025-04-19,22:05:37.602390,IT issue,Y,Y,13,0.19,8
156,Agent 1,2025-04-19,22:11:49.599074,Management,Y,Y,27,6.29,4
157,Agent 3,2025-04-19,22:13:02.457719,Management,Y,Y,79,0.29,5
158,Agent 1,2025-04-19,22:20:43.927448,Management,Y,Y,56,0.55,10
159,Agent 1,2025-04-19,22:28:34.200983,Management,Y,Y,64,3.68,5
160,Agent 2,2025-04-19,22:28:56.829036,IT issue,Y,Y,54,3.21,9
161,Agent 1,2025-04-19,22:34:25.671820,IT issue,Y,Y,37,8.3,4
162,Agent 2,2025-04-19,22:39:49.484482,IT issue,Y,Y,49,6.31,5
163,Agent 1,2025-04-19,22:44:27.622648,IT issue,Y,Y,116,2.05,6
164,Agent 1,2025-04-19,22:56:08.529624,Management,Y,Y,42,2.7,8
165,Agent 2,2025-04-19,22:58:50.115185,IT issue,Y,Y,71,2.56,6
166,Agent 1,2025-04-19,23:02:30.838212,IT issue,Y,N,13,6.28,1
167,Agent 1,2025-04-19,23:44:09.228613,IT issue,Y,Y,47,0.6,7
168,Agent 1,2025-04-19,23:48:53.160143,IT issue,Y,Y,91,2.36,5
169,Agent 1,2025-04-19,23:51:29.157403,IT issue,Y,N,86,2.09,1
170,Agent 1,2025-04-19,23:56:13.147651,IT issue,Y,Y,33,4.08,10
171,Agent 2,2025-04-19,23:56:49.718971,Management,Y,Y,52,6.34,6
172,Agent 1,2025-04-20,00:04:39.181422,IT issue,Y,Y,109,7.41,5
173,Agent 1,2025-04-20,00:13:00.414348,Management,Y,Y,113,0.1,5
174,Agent 1,2025-04-20,00:19:37.633306,IT issue,Y,Y,25,3.99,7
175,Agent 2,2025-04-20,00:21:05.177946,Management,Y,Y,111,1.48,5
176,Agent 1,2025-04-20,00:23:45.412193,IT issue,Y,N,112,1.34,1
177,Agent 2,2025-04-20,00:23:51.039444,Management,Y,Y,70,3.49,4
178,Agent 3,2025-04-20,00:24:42.431059,Management,Y,N,72,0.92,2
179,Agent 1,2025-04-20,00:35:36.286848,IT issue,Y,N,35,1.92,3
180,Agent 1,2025-04-20,00:41:28.722251,Management,Y,Y,54,0.74,9
181,Agent 1,2025-04-20,00:45:46.378012,Management,Y,Y,117,0.84,6
182,Agent 1,2025-04-20,00:49:35.853041,Management,Y,Y,57,1.8,10
183,Agent 1,2025-04-20,00:56:18.953239,IT issue,Y,Y,5,8.3,5
184,Agent 2,2025-04-20,00:56:57.439464,IT issue,Y,Y,91,2.51,6
185,Agent 1,2025-04-20,01:06:11.424428,Management,Y,Y,75,3.28,5
186,Agent 2,2025-04-20,01:06:28.913986,IT issue,Y,Y,28,1.44,10
187,Agent 2,2025-04-20,01:09:26.776735,Management,Y,N,74,1.67,3
188,Agent 1,2025-04-20,01:16:41.921521,Management,Y,Y,20,6.18,6
189,Agent 2,2025-04-20,01:22:43.567466,IT issue,Y,Y,117,4.23,5
190,Agent 1,2025-04-20,01:32:10.817544,Management,Y,Y,5,8.82,4
191,Agent 1,2025-04-20,02:02:17.736860,IT issue,Y,Y,35,1.01,10
192,Agent 1,2025-04-20,02:11:20.740093,Management,Y,Y,35,18.17,4
193,Agent 2,2025-04-20,02:14:23.445130,IT issue,Y,Y,16,3.8,8
194,Agent 3,2025-04-20,02:14:30.369388,Management,Y,Y,41,2.55,7
195,Agent 2,2025-04-20,02:21:17.646586,IT issue,Y,Y,103,0.72,6
196,Agent 3,2025-04-20,02:21:43.443965,Management,Y,Y,17,6.0,4
197,Agent 2,2025-04-20,02:29:09.318326,IT issue,Y,Y,99,0.72,4
198,Agent 1,2025-04-20,02:30:16.754696,IT issue,Y,Y,64,17.44,4
199,Agent 2,2025-04-20,02:32:17.830158,Management,Y,Y,32,0.94,8
200,Agent 2,2025-04-20,02:38:01.781174,IT issue,Y,Y,62,22.41,4
201,Agent 3,2025-04-20,02:40:53.439353,IT issue,Y,N,16,0.75,1
202,Agent 3,2025-04-20,02:44:12.493655,IT issue,Y,Y,8,0.24,10
203,Agent 3,2025-04-20,02:47:07.869628,Management,Y,Y,41,7.05,6
204,Agent 1,2025-04-20,02:56:45.996416,IT issue,Y,N,94,12.3,2
205,Agent 3,2025-04-20,02:59:00.683850,IT issue,Y,Y,80,4.16,4
206,Agent 2,2025-04-20,03:01:00.925092,IT issue,Y,N,20,3.8,3
207,Agent 2,2025-04-20,03:05:31.236442,IT issue,Y,Y,43,2.69,9
208,Agent 1,2025-04-20,03:11:45.231868,IT issue,Y,Y,101,5.97,5
209,Agent 1,2025-04-20,03:21:53.388161,IT issue,Y,N,63,11.4,3
210,Agent 2,2025-04-20,03:22:18.566922,Management,Y,N,9,4.51,3
211,Agent 3,2025-04-20,03:25:38.146592,IT issue,Y,Y,20,6.96,5
212,Agent 2,2025-04-20,03:30:13.834648,Management,Y,N,8,6.77,3
213,,2025-04-20,03:30:39.972039,IT issue,N,,,,
214,Agent 1,2025-04-20,03:36:34.321576,IT issue,Y,N,35,0.69,2
215,Agent 1,2025-04-20,03:46:20.761499,Management,Y,Y,39,2.74,9
216,Agent 1,2025-04-20,03:49:52.474385,Management,Y,Y,100,1.01,4
217,Agent 1,2025-04-20,03:56:24.001841,IT issue,Y,N,102,0.61,2
218,Agent 1,2025-04-20,04:00:04.936926,IT issue,Y,Y,102,2.19,4
219,Agent 1,2025-04-20,04:11:20.807434,Management,Y,Y,35,0.15,10
220,Agent 1,2025-04-20,04:18:49.209181,Management,Y,Y,12,1.6,10
221,Agent 2,2025-04-20,04:19:52.800126,Management,Y,N,52,1.87,3
222,Agent 1,2025-04-20,04:29:36.515707,Management,Y,Y,52,0.81,7
223,Agent 1,2025-04-20,04:38:13.420977,IT issue,Y,N,116,0.17,2
224,Agent 1,2025-04-20,04:43:13.202465,IT issue,Y,N,86,4.38,3
225,Agent 1,2025-04-20,04:54:14.539514,Management,Y,Y,33,6.54,6
226,Agent 2,2025-04-20,04:56:30.840309,IT issue,Y,Y,98,18.19,4
227,Agent 3,2025-04-20,04:56:38.046270,Management,Y,Y,59,2.87,9
228,Agent 1,2025-04-20,05:04:02.002047,IT issue,Y,Y,58,0.62,7
229,Agent 1,2025-04-20,05:07:02.103431,IT issue,Y,Y,22,3.34,8
230,Agent 1,2025-04-20,05:21:22.411562,IT issue,Y,Y,65,0.96,6
231,Agent 1,2025-04-20,05:27:13.328503,Management,Y,Y,41,7.68,6
232,Agent 2,2025-04-20,05:27:16.538425,Management,Y,Y,98,1.69,4
233,Agent 2,2025-04-20,05:29:53.563383,Management,Y,Y,12,1.07,7
234,Agent 3,2025-04-20,05:30:16.874290,Management,Y,Y,24,5.32,10
235,Agent 1,2025-04-20,05:45:26.961919,Management,Y,N,59,3.87,2
236,Agent 1,2025-04-20,05:52:29.926193,IT issue,Y,N,69,0.76,1
237,Agent 1,2025-04-20,06:06:28.350193,IT issue,Y,Y,83,0.82,4
238,Agent 1,2025-04-20,06:07:49.059751,IT issue,Y,Y,45,0.39,8
239,Agent 1,2025-04-20,06:13:31.394277,Management,Y,Y,36,2.45,7
240,Agent 2,2025-04-20,06:14:52.058023,Management,Y,N,34,2.93,2
241,Agent 3,2025-04-20,06:15:29.975009,IT issue,Y,Y,28,3.57,10
242,Agent 1,2025-04-20,06:19:17.677330,Management,Y,Y,100,0.86,6
243,Agent 1,2025-04-20,06:27:27.069816,Management,Y,Y,14,8.89,4
244,Agent 2,2025-04-20,06:27:28.137719,IT issue,Y,N,43,1.08,1
245,Agent 1,2025-04-20,06:38:13.492987,IT issue,Y,Y,33,7.93,4
246,Agent 2,2025-04-20,06:44:44.456459,IT issue,Y,Y,114,5.16,4
247,Agent 1,2025-04-20,06:49:36.250486,Management,Y,Y,9,2.7,9
248,Agent 2,2025-04-20,06:51:41.244729,Management,Y,N,94,1.16,3
249,Agent 1,2025-04-20,07:04:56.376015,IT issue,Y,Y,93,2.1,6
250,Agent 1,2025-04-20,07:12:01.908608,Management,Y,Y,16,5.47,9
251,Agent 1,2025-04-20,07:28:24.149527,IT issue,Y,N,102,7.39,2
252,Agent 1,2025-04-20,07:38:54.883187,Management,Y,Y,68,4.74,4
253,Agent 2,2025-04-20,07:40:38.950032,Management,Y,Y,11,1.4,9
254,Agent 1,2025-04-20,07:48:11.346601,Management,Y,Y,55,0.87,8
255,Agent 2,2025-04-20,07:48:13.755673,IT issue,Y,Y,5,7.2,5
256,Agent 1,2025-04-20,07:52:32.536130,Management,Y,Y,29,0.58,10
257,Agent 1,2025-04-20,07:53:33.313805,Management,Y,Y,115,0.68,4
258,Agent 1,2025-04-20,07:54:43.725037,Management,Y,Y,88,24.34,6
259,Agent 2,2025-04-20,08:00:40.933703,Management,Y,N,18,0.5,2
260,Agent 2,2025-04-20,08:04:47.878817,Management,Y,N,99,0.1,3
261,Agent 2,2025-04-20,08:10:41.884218,Management,Y,Y,87,13.81,5
262,Agent 3,2025-04-20,08:12:22.336338,IT issue,Y,Y,30,1.38,10
263,Agent 3,2025-04-20,08:17:03.097984,Management,Y,Y,66,0.24,4
264,Agent 1,2025-04-20,08:21:28.017723,Management,Y,Y,104,5.03,4
265,Agent 2,2025-04-20,08:25:30.640845,Management,Y,Y,58,1.55,7
266,Agent 1,2025-04-20,08:26:57.882211,Management,Y,Y,89,1.93,4
267,Agent 2,2025-04-20,08:28:16.520548,IT issue,Y,Y,37,2.1,8
268,Agent 1,2025-04-20,08:30:23.501784,Management,Y,Y,70,21.63,5
269,Agent 2,2025-04-20,08:36:00.627850,IT issue,Y,Y,119,10.41,5
270,Agent 3,2025-04-20,08:38:21.281475,IT issue,Y,Y,104,2.34,4
271,,2025-04-20,08:39:00.364559,IT issue,N,,,,
272,,2025-04-20,08:40:12.586634,IT issue,N,,,,
273,Agent 2,2025-04-20,08:47:31.465350,Management,Y,N,86,3.9,2
274,Agent 3,2025-04-20,08:48:54.476834,IT issue,Y,Y,101,5.2,6
275,Agent 1,2025-04-20,08:52:09.140673,IT issue,Y,Y,43,1.69,7
276,Agent 1,2025-04-20,08:57:08.080456,Management,Y,Y,86,1.46,4
277,Agent 2,2025-04-20,08:57:37.761892,Management,Y,Y,50,0.96,10
278,Agent 3,2025-04-20,08:58:04.903392,Management,Y,N,13,3.68,2
279,Agent 1,2025-04-20,08:59:43.898462,IT issue,Y,N,13,7.22,2
280,Agent 2,2025-04-20,08:59:54.961796,IT issue,Y,N,41,9.0,3
281,,2025-04-20,09:00:06.150224,Management,N,,,,
282,Agent 1,2025-04-20,09:09:56.328116,IT issue,Y,N,69,13.01,3
283,Agent 2,2025-04-20,09:20:55.985946,Management,Y,Y,53,16.22,5
284,Agent 1,2025-04-20,09:31:46.399442,IT issue,Y,N,39,13.33,2
285,Agent 3,2025-04-20,09:31:53.475821,IT issue,Y,N,90,0.39,2
286,Agent 2,2025-04-20,09:39:05.918187,IT issue,Y,Y,16,17.32,4
287,Agent 3,2025-04-20,09:42:02.148900,Management,Y,N,104,7.78,2
288,Agent 1,2025-04-20,10:06:03.968405,Management,Y,Y,119,0.38,5
289,Agent 1,2025-04-20,10:12:51.132598,Management,Y,Y,83,5.66,4
290,Agent 2,2025-04-20,10:16:33.073373,Management,Y,N,91,5.0,1
291,Agent 3,2025-04-20,10:16:58.870138,Management,Y,Y,73,4.99,6
292,Agent 1,2025-04-20,10:20:28.110597,Management,Y,Y,113,8.43,4
293,Agent 2,2025-04-20,10:25:26.804609,IT issue,Y,Y,81,0.07,5
294,Agent 2,2025-04-20,10:25:50.941141,IT issue,Y,Y,97,0.15,4
295,Agent 1,2025-04-20,10:29:36.791119,IT issue,Y,N,31,2.9,3
296,Agent 2,2025-04-20,10:32:01.786139,Management,Y,Y,50,0.98,7
297,Agent 1,2025-04-20,10:32:58.763637,IT issue,Y,Y,10,3.68,7
298,Agent 2,2025-04-20,10:35:26.899041,Management,Y,N,45,3.88,3
299,Agent 1,2025-04-20,10:37:52.732198,Management,Y,N,33,5.11,3
300,Agent 1,2025-04-20,10:44:56.025081,IT issue,Y,Y,97,0.32,6
301,Agent 1,2025-04-20,10:50:54.544910,IT issue,Y,Y,101,0.48,4
302,Agent 1,2025-04-20,10:52:11.753529,IT issue,Y,N,66,3.09,3
303,Agent 2,2025-04-20,10:54:52.460101,IT issue,Y,Y,51,9.69,6
304,Agent 1,2025-04-20,10:56:17.334204,IT issue,Y,N,60,1.42,3
305,Agent 1,2025-04-20,10:59:43.433070,IT issue,Y,N,39,10.61,3
306,Agent 1,2025-04-20,11:12:42.778464,IT issue,Y,N,31,3.01,2
307,Agent 1,2025-04-20,11:24:12.392385,IT issue,Y,Y,18,0.63,10
308,Agent 1,2025-04-20,11:34:30.679196,Management,Y,Y,97,3.46,6
309,Agent 1,2025-04-20,11:48:42.271014,IT issue,Y,N,76,0.97,2
310,Agent 1,2025-04-20,11:49:45.799297,IT issue,Y,Y,83,12.28,4
311,Agent 2,2025-04-20,11:52:15.639868,Management,Y,N,51,10.06,2
312,Agent 3,2025-04-20,11:55:50.008009,Management,Y,N,67,3.9,1
313,Agent 3,2025-04-20,11:59:54.187080,IT issue,Y,Y,15,0.07,9
314,Agent 1,2025-04-20,12:06:10.236233,IT issue,Y,N,12,3.68,2
315,Agent 2,2025-04-20,12:07:57.442627,Management,Y,Y,34,5.94,7
316,Agent 3,2025-04-20,12:09:02.468371,Management,Y,Y,22,2.43,9
317,Agent 1,2025-04-20,12:10:51.298462,IT issue,Y,N,85,3.12,2
318,Agent 1,2025-04-20,12:26:11.989087,IT issue,Y,Y,88,0.58,6
319,Agent 1,2025-04-20,12:27:09.819625,Management,Y,Y,16,3.94,7
320,Agent 1,2025-04-20,12:32:46.384474,IT issue,Y,N,107,1.5,3
321,Agent 1,2025-04-20,12:42:32.378067,IT issue,Y,N,27,4.29,3
322,Agent 2,2025-04-20,12:44:14.454179,IT issue,Y,Y,80,2.04,6
323,Agent 1,2025-04-20,13:00:50.029240,Management,Y,N,83,3.88,1
324,Agent 2,2025-04-20,13:04:20.486714,Management,Y,Y,39,0.14,9
325,Agent 1,2025-04-20,13:06:55.652751,IT issue,Y,Y,89,1.31,5
326,Agent 1,2025-04-20,13:09:02.283707,Management,Y,Y,103,2.03,6
327,Agent 1,2025-04-20,13:17:19.069674,IT issue,Y,Y,17,0.41,10
328,Agent 1,2025-04-20,13:25:57.250860,Management,Y,Y,71,0.27,5
329,Agent 1,2025-04-20,13:29:18.322589,IT issue,Y,N,34,0.64,1
330,Agent 2,2025-04-20,13:29:21.313825,Management,Y,Y,110,3.9,6
331,Agent 3,2025-04-20,13:29:48.021871,IT issue,Y,Y,6,2.95,7
332,Agent 1,2025-04-20,13:33:47.495236,Management,Y,Y,82,0.45,5
333,Agent 1,2025-04-20,13:34:21.089330,IT issue,Y,Y,77,10.19,6
334,Agent 1,2025-04-20,13:47:42.620316,IT issue,Y,Y,19,12.66,4
335,Agent 2,2025-04-20,13:52:13.470482,Management,Y,N,42,5.05,3
