Call ID,Agent,Date,Time,Topic,Answered (Y/N),Resolved (Y/N),Speed of answer,Talk duration,Satisfaction rating
99,Agent 1,2025-04-19,18:13:23.781282,IT issue,Y,Y,106,3.26,5
100,Agent 1,2025-04-19,18:20:44.128149,IT issue,Y,Y,120,7.05,1
101,Agent 1,2025-04-19,18:37:23.677912,IT issue,Y,Y,10,8.48,5
102,Agent 1,2025-04-19,18:54:04.873282,Management,Y,Y,34,1.42,9
103,Agent 2,2025-04-19,18:54:10.785350,IT issue,Y,N,112,0.77,1
104,Agent 1,2025-04-19,18:57:22.536296,Management,Y,Y,97,10.91,6
105,Agent 2,2025-04-19,18:59:27.381716,Management,Y,N,45,1.24,2
106,Agent 3,2025-04-19,18:59:35.296676,Management,Y,N,23,4.82,2
107,Agent 2,2025-04-19,19:02:15.497130,IT issue,Y,Y,38,3.5,9
108,,2025-04-19,19:03:03.511469,Management,N,,,,
109,Agent 2,2025-04-19,19:05:54.356146,IT issue,Y,Y,67,1.9,5
110,Agent 1,2025-04-19,19:08:51.787921,Management,Y,Y,61,2.38,4
111,Agent 2,2025-04-19,19:09:06.826964,IT issue,Y,Y,7,9.51,6
112,Agent 1,2025-04-19,19:12:28.197203,IT issue,Y,N,59,14.93,2
113,Agent 3,2025-04-19,19:15:54.830408,Management,Y,N,112,1.99,2
114,,2025-04-19,19:17:27.119648,Management,N,,,,
115,Agent 2,2025-04-19,19:18:37.434340,Management,Y,Y,58,4.27,9
116,Agent 3,2025-04-19,19:19:06.553230,IT issue,Y,N,94,1.92,1
117,Agent 2,2025-04-19,19:23:13.213583,IT issue,Y,Y,70,2.1,6
118,Agent 2,2025-04-19,19:25:25.492311,Management,Y,N,9,0.87,2
119,Agent 1,2025-04-19,19:33:22.169319,Management,Y,Y,59,3.04,7
120,Agent 1,2025-04-19,19:48:56.843414,Management,Y,Y,20,0.31,10
121,Agent 1,2025-04-19,19:50:11.722807,IT issue,Y,N,26,1.89,3
122,Agent 1,2025-04-19,19:53:33.027162,Management,Y,Y,96,4.42,6
123,Agent 2,2025-04-19,19:54:44.066786,IT issue,Y,N,46,3.97,1
124,Agent 3,2025-04-19,19:55:28.397319,Management,Y,N,92,3.56,2
125,,2025-04-19,19:56:34.383307,IT issue,N,,,,
126,Agent 1,2025-04-19,20:02:16.086596,IT issue,Y,Y,114,2.59,6
127,Agent 2,2025-04-19,20:04:39.669143,IT issue,Y,Y,68,2.51,6
128,Agent 1,2025-04-19,20:21:16.076929,Management,Y,N,66,0.99,3
129,Agent 1,2025-04-19,20:23:11.991498,IT issue,Y,N,114,2.07,1
130,Agent 1,2025-04-19,20:38:11.620670,Management,Y,Y,103,0.33,6
131,Agent 1,2025-04-19,20:39:04.949162,IT issue,Y,N,118,0.22,3
132,Agent 1,2025-04-19,20:46:07.968302,Management,Y,Y,72,4.28,5
133,Agent 1,2025-04-19,20:51:23.576974,Management,Y,Y,108,4.51,6
134,Agent 2,2025-04-19,20:55:46.391213,Management,Y,Y,112,0.53,4
135,Agent 1,2025-04-19,20:58:15.519603,Management,Y,Y,58,8.35,4
136,Agent 2,2025-04-19,21:00:14.079526,IT issue,Y,N,90,10.16,1
137,Agent 3,2025-04-19,21:01:28.544571,IT issue,Y,N,56,2.78,2
138,Agent 3,2025-04-19,21:04:29.572873,Management,Y,Y,115,16.86,5
139,Agent 1,2025-04-19,21:13:15.095343,IT issue,Y,Y,71,4.68,5
140,Agent 1,2025-04-19,21:18:59.597604,IT issue,Y,N,97,1.91,1
141,Agent 2,2025-04-19,21:19:07.594920,IT issue,Y,Y,59,11.17,5
142,Agent 1,2025-04-19,21:27:27.337941,IT issue,Y,Y,23,3.58,9
143,Agent 3,2025-04-19,21:27:55.818815,Management,Y,Y,100,2.57,5
144,,2025-04-19,21:29:29.292340,IT issue,N,,,,
145,Agent 1,2025-04-19,21:32:07.410524,IT issue,Y,N,112,2.0,3
146,Agent 2,2025-04-19,21:32:57.207993,IT issue,Y,Y,101,2.6,5
147,Agent 1,2025-04-19,21:41:26.447376,IT issue,Y,N,28,6.88,3
148,Agent 2,2025-04-19,21:47:23.878842,Management,Y,N,39,6.43,2
149,Agent 3,2025-04-19,21:47:44.982695,IT issue,Y,Y,6,0.02,8
150,Agent 3,2025-04-19,21:48:16.645492,IT issue,Y,Y,48,0.62,8
151,Agent 1,2025-04-19,22:05:17.647305,Management,Y,Y,8,1.07,9
152,Agent 1,2025-04-19,22:07:05.584702,IT issue,Y,N,42,3.37,3
153,Agent 1,2025-04-19,22:13:41.774531,Management,Y,Y,104,0.52,5
154,Agent 1,2025-04-19,22:21:21.545027,Management,Y,Y,115,4.18,4
155,Agent 2,2025-04-19,22:24:59.512742,IT issue,Y,Y,23,0.03,8
156,Agent 1,2025-04-19,22:30:54.062116,Management,Y,Y,7,0.15,10
157,Agent 1,2025-04-19,22:33:57.322928,IT issue,Y,Y,57,3.51,10
158,Agent 1,2025-04-19,22:42:35.413672,Management,Y,Y,48,13.38,4
159,Agent 2,2025-04-19,22:46:14.130048,IT issue,Y,Y,11,1.52,10
160,Agent 3,2025-04-19,22:46:45.930204,Management,Y,Y,20,3.33,10
161,Agent 2,2025-04-19,22:50:52.004635,IT issue,Y,Y,104,1.81,5
162,Agent 1,2025-04-19,23:02:14.540663,Management,Y,Y,48,1.31,9
163,Agent 2,2025-04-19,23:02:38.066759,IT issue,Y,Y,56,0.94,10
164,Agent 3,2025-04-19,23:03:02.058274,Management,Y,N,39,11.31,3
165,Agent 1,2025-04-19,23:11:41.737867,Management,Y,Y,102,0.32,6
166,Agent 1,2025-04-19,23:22:22.681042,Management,Y,Y,20,4.01,10
167,Agent 2,2025-04-19,23:25:30.005975,Management,Y,Y,48,3.64,10
168,Agent 1,2025-04-19,23:28:08.299072,Management,Y,Y,37,1.23,7
169,Agent 1,2025-04-19,23:36:40.346279,Management,Y,Y,113,0.6,5
170,Agent 2,2025-04-19,23:36:49.940054,Management,Y,N,102,0.86,3
171,Agent 1,2025-04-19,23:49:38.698735,IT issue,Y,Y,112,2.34,5
172,Agent 1,2025-04-19,23:55:43.171284,Management,Y,Y,66,3.53,4
173,Agent 2,2025-04-19,23:56:00.054184,Management,Y,N,59,5.69,3
174,Agent 1,2025-04-20,00:05:35.663996,Management,Y,Y,21,1.08,9
175,Agent 1,2025-04-20,00:07:43.349677,Management,Y,Y,96,4.65,6
176,Agent 1,2025-04-20,00:19:03.664737,IT issue,Y,Y,25,7.25,6
177,Agent 1,2025-04-20,00:26:35.966651,IT issue,Y,N,31,4.36,2
178,Agent 2,2025-04-20,00:30:25.702738,Management,Y,N,64,0.17,2
179,Agent 1,2025-04-20,00:34:13.603335,Management,Y,Y,106,3.37,5
180,Agent 1,2025-04-20,00:40:06.297259,IT issue,Y,Y,57,2.04,10
181,Agent 2,2025-04-20,00:40:39.276566,Management,Y,Y,13,3.97,8
182,Agent 3,2025-04-20,00:40:58.902192,Management,Y,Y,73,2.18,5
183,Agent 1,2025-04-20,00:43:29.803654,IT issue,Y,Y,108,6.57,6
184,Agent 2,2025-04-20,00:48:31.867152,IT issue,Y,Y,72,2.82,5
185,Agent 1,2025-04-20,01:01:36.828319,Management,Y,Y,109,6.51,5
186,Agent 2,2025-04-20,01:01:47.848122,IT issue,Y,N,24,2.85,1
187,Agent 3,2025-04-20,01:02:17.248429,IT issue,Y,Y,71,4.74,4
188,,2025-04-20,01:02:31.368329,IT issue,N,,,,
189,Agent 1,2025-04-20,01:09:10.034464,Management,Y,Y,30,1.97,10
190,Agent 1,2025-04-20,01:12:31.496920,Management,Y,Y,69,0.05,4
191,Agent 1,2025-04-20,01:13:19.411880,IT issue,Y,Y,96,2.85,4
192,Agent 1,2025-04-20,01:26:25.991355,IT issue,Y,N,21,0.04,2
193,Agent 1,2025-04-20,01:29:46.444252,Management,Y,Y,28,0.31,10
194,Agent 1,2025-04-20,01:35:28.923274,IT issue,Y,Y,43,9.25,4
195,Agent 1,2025-04-20,02:00:14.591396,IT issue,Y,N,13,1.64,3
196,Agent 1,2025-04-20,02:08:24.382855,Management,Y,N,76,3.28,1
197,Agent 2,2025-04-20,02:10:28.480508,Management,Y,Y,56,0.49,9
198,Agent 2,2025-04-20,02:11:37.362824,IT issue,Y,Y,28,2.51,7
199,Agent 1,2025-04-20,02:12:38.703930,IT issue,Y,Y,53,3.4,8
200,Agent 1,2025-04-20,02:16:23.441946,IT issue,Y,N,96,6.0,2
201,Agent 1,2025-04-20,02:39:45.647545,Management,Y,Y,24,0.4,9
202,Agent 1,2025-04-20,02:49:25.364527,IT issue,Y,N,52,13.27,2
203,Agent 2,2025-04-20,02:58:39.681870,IT issue,Y,Y,89,1.36,4
204,Agent 3,2025-04-20,02:59:08.836404,Management,Y,N,5,1.22,1
205,Agent 1,2025-04-20,03:08:45.378641,IT issue,Y,Y,51,1.52,7
206,Agent 1,2025-04-20,03:18:40.483129,Management,Y,Y,78,0.17,4
207,Agent 1,2025-04-20,03:22:43.695096,IT issue,Y,Y,20,2.74,10
208,Agent 1,2025-04-20,03:28:47.977494,Management,Y,Y,83,2.04,6
209,Agent 2,2025-04-20,03:29:07.491079,IT issue,Y,Y,95,5.56,5
210,Agent 1,2025-04-20,03:43:06.981681,IT issue,Y,Y,62,2.22,4
211,Agent 1,2025-04-20,03:49:51.366069,Management,Y,Y,18,1.18,7
212,Agent 2,2025-04-20,03:49:53.140018,IT issue,Y,Y,87,2.6,4
213,Agent 3,2025-04-20,03:50:58.098880,IT issue,Y,N,13,4.11,1
214,Agent 1,2025-04-20,03:53:51.126706,IT issue,Y,N,119,0.45,1
215,Agent 1,2025-04-20,03:54:41.351347,IT issue,Y,N,85,0.86,3
216,Agent 2,2025-04-20,03:55:17.443552,Management,Y,Y,90,2.45,6
217,Agent 1,2025-04-20,03:58:45.909976,IT issue,Y,Y,65,9.76,5
218,Agent 2,2025-04-20,04:03:52.722608,IT issue,Y,Y,110,4.4,5
219,Agent 1,2025-04-20,04:23:09.981024,Management,Y,Y,66,0.19,6
220,Agent 1,2025-04-20,04:24:57.084771,IT issue,Y,Y,35,9.49,6
221,Agent 2,2025-04-20,04:27:50.829999,Management,Y,Y,63,6.98,6
222,Agent 1,2025-04-20,04:50:45.656505,Management,Y,Y,11,5.4,9
223,Agent 1,2025-04-20,04:57:44.034899,Management,Y,Y,35,2.77,7
224,Agent 1,2025-04-20,05:04:33.403868,IT issue,Y,Y,77,6.55,5
225,Agent 2,2025-04-20,05:09:08.339456,IT issue,Y,Y,77,0.69,4
226,Agent 2,2025-04-20,05:09:59.565458,IT issue,Y,Y,81,0.53,5
227,Agent 1,2025-04-20,05:12:07.632272,Management,Y,Y,8,8.43,5
228,Agent 2,2025-04-20,05:16:25.253597,Management,Y,N,104,23.78,2
229,Agent 3,2025-04-20,05:17:51.037919,Management,Y,Y,70,3.27,5
230,Agent 1,2025-04-20,05:28:13.208271,IT issue,Y,Y,41,2.88,7
231,Agent 1,2025-04-20,05:31:43.563204,Management,Y,Y,120,21.23,2
232,Agent 3,2025-04-20,05:36:00.306065,Management,Y,Y,52,2.39,8
233,Agent 3,2025-04-20,05:38:36.073002,IT issue,Y,Y,90,5.66,5
234,,2025-04-20,05:39:13.928638,Management,N,,,,
235,Agent 2,2025-04-20,05:52:52.622793,IT issue,Y,Y,111,4.78,6
236,Agent 1,2025-04-20,05:59:19.908439,IT issue,Y,Y,36,6.81,4
237,Agent 2,2025-04-20,06:02:26.328565,IT issue,Y,N,28,2.05,2
238,Agent 2,2025-04-20,06:05:30.394888,Management,Y,N,32,0.96,1
239,Agent 1,2025-04-20,06:06:13.030224,IT issue,Y,N,16,4.75,2
240,Agent 2,2025-04-20,06:07:45.068293,IT issue,Y,Y,50,0.64,10
241,Agent 2,2025-04-20,06:10:25.424133,IT issue,Y,Y,80,1.08,5
242,Agent 1,2025-04-20,06:20:54.966398,Management,Y,Y,24,0.6,7
243,Agent 1,2025-04-20,06:25:17.914316,IT issue,Y,Y,114,0.52,5
244,Agent 1,2025-04-20,06:44:56.926103,IT issue,Y,N,96,3.91,1
245,Agent 1,2025-04-20,06:50:51.387397,Management,Y,Y,50,15.07,4
246,Agent 2,2025-04-20,07:03:53.499848,IT issue,Y,Y,112,1.67,5
247,Agent 3,2025-04-20,07:04:10.007608,Management,Y,Y,27,5.05,8
248,,2025-04-20,07:05:18.573740,IT issue,N,,,,
249,Agent 1,2025-04-20,07:19:05.205143,Management,Y,Y,111,1.71,6
250,Agent 1,2025-04-20,07:22:09.777395,Management,Y,Y,16,6.53,6
251,Agent 2,2025-04-20,07:23:16.559480,IT issue,Y,Y,88,2.7,6
252,Agent 2,2025-04-20,07:27:58.741114,IT issue,Y,Y,86,1.83,4
253,Agent 1,2025-04-20,07:33:29.801002,IT issue,Y,Y,66,4.4,5
254,Agent 2,2025-04-20,07:36:18.331327,Management,Y,N,37,14.6,2
255,Agent 1,2025-04-20,07:42:17.519566,Management,Y,Y,39,0.28,9
256,Agent 1,2025-04-20,07:59:10.542253,Management,Y,Y,101,7.98,5
257,Agent 1,2025-04-20,08:14:27.584703,Management,Y,N,46,2.02,2
258,Agent 1,2025-04-20,08:17:55.680517,IT issue,Y,N,29,9.66,3
259,Agent 2,2025-04-20,08:19:09.537023,IT issue,Y,Y,92,8.05,4
260,Agent 1,2025-04-20,08:50:50.438260,Management,Y,Y,60,1.34,4
261,Agent 1,2025-04-20,08:55:34.459921,Management,Y,Y,53,4.63,10
262,Agent 1,2025-04-20,09:03:49.700704,IT issue,Y,N,81,5.5,2
263,Agent 2,2025-04-20,09:03:59.075282,Management,Y,N,103,1.51,2
264,Agent 1,2025-04-20,09:10:32.453525,Management,Y,Y,112,8.38,5
265,Agent 2,2025-04-20,09:16:20.926477,Management,Y,Y,89,4.45,6
266,Agent 1,2025-04-20,09:19:01.189824,IT issue,Y,Y,118,0.79,6
267,Agent 1,2025-04-20,09:21:35.808812,Management,Y,Y,83,7.36,5
268,Agent 2,2025-04-20,09:23:09.201710,IT issue,Y,Y,116,7.35,6
269,Agent 3,2025-04-20,09:23:22.984497,Management,Y,Y,120,0.67,3
270,Agent 3,2025-04-20,09:24:38.528030,IT issue,Y,Y,92,1.59,4
271,,2025-04-20,09:25:17.837975,IT issue,N,,,,
272,Agent 1,2025-04-20,09:30:13.300815,Management,Y,Y,76,9.44,4
273,Agent 2,2025-04-20,09:36:37.114461,IT issue,Y,Y,89,3.54,4
274,Agent 1,2025-04-20,09:42:44.985615,Management,Y,N,14,1.75,1
275,Agent 2,2025-04-20,09:43:13.063820,Management,Y,N,29,13.29,3
276,Agent 1,2025-04-20,09:45:01.843599,Management,Y,N,53,0.83,2
277,Agent 1,2025-04-20,09:50:59.357399,Management,Y,N,60,0.9,3
278,Agent 1,2025-04-20,10:00:35.491241,Management,Y,Y,45,2.02,9
279,Agent 1,2025-04-20,10:05:04.055261,IT issue,Y,N,63,2.12,2
280,Agent 1,2025-04-20,10:13:20.522969,Management,Y,Y,73,3.31,4
281,Agent 2,2025-04-20,10:15:06.269324,Management,Y,Y,55,1.66,10
282,Agent 1,2025-04-20,10:19:58.293909,Management,Y,Y,6,3.51,8
283,Agent 2,2025-04-20,10:21:10.312052,IT issue,Y,Y,26,0.24,9
284,Agent 1,2025-04-20,10:31:04.897272,IT issue,Y,N,114,1.7,1
285,Agent 1,2025-04-20,10:35:26.024744,IT issue,Y,Y,14,5.05,8
286,Agent 2,2025-04-20,10:37:56.896739,IT issue,Y,Y,85,14.54,4
287,Agent 1,2025-04-20,10:44:12.965435,Management,Y,Y,43,7.11,6
288,Agent 3,2025-04-20,10:49:45.052502,IT issue,Y,Y,107,5.69,6
289,,2025-04-20,10:51:13.726849,Management,N,,,,
290,Agent 1,2025-04-20,10:59:07.837322,IT issue,Y,Y,12,3.38,8
291,Agent 1,2025-04-20,11:06:04.787659,IT issue,Y,N,85,0.88,3
292,Agent 1,2025-04-20,11:09:50.625173,Management,Y,Y,76,3.26,6
293,Agent 2,2025-04-20,11:11:52.938046,IT issue,Y,N,73,2.2,1
294,Agent 3,2025-04-20,11:11:57.927534,Management,Y,Y,66,3.64,6
295,,2025-04-20,11:12:46.115045,IT issue,N,,,,
296,Agent 1,2025-04-20,11:18:58.982554,IT issue,Y,N,7,0.1,1
297,Agent 1,2025-04-20,11:32:30.256905,Management,Y,N,115,9.22,2
298,Agent 2,2025-04-20,11:32:37.295514,Management,Y,Y,100,1.54,5
299,Agent 3,2025-04-20,11:33:05.431582,IT issue,Y,Y,33,5.49,9
300,Agent 2,2025-04-20,11:36:45.964727,Management,Y,N,68,3.25,2
301,Agent 1,2025-04-20,11:49:16.463438,IT issue,Y,Y,18,4.68,8
302,Agent 1,2025-04-20,11:55:26.526767,IT issue,Y,N,78,3.58,2
303,Agent 2,2025-04-20,11:56:52.818432,Management,Y,Y,97,6.06,6
304,Agent 1,2025-04-20,12:00:24.179627,Management,Y,Y,40,8.71,5
305,Agent 3,2025-04-20,12:02:49.042086,IT issue,Y,N,11,0.25,3
306,Agent 2,2025-04-20,12:03:28.964327,IT issue,Y,Y,15,1.78,8
307,Agent 2,2025-04-20,12:05:41.180542,Management,Y,N,71,4.87,1
308,Agent 3,2025-04-20,12:07:17.014599,IT issue,Y,Y,70,4.63,4
309,Agent 1,2025-04-20,12:12:42.328755,IT issue,Y,N,51,2.44,2
310,Agent 2,2025-04-20,12:13:49.424818,Management,Y,N,52,0.69,2
311,Agent 1,2025-04-20,12:19:53.860008,Management,Y,Y,15,0.98,9
312,Agent 1,2025-04-20,12:25:56.768878,Management,Y,Y,7,0.46,10
313,Agent 1,2025-04-20,12:28:26.951373,IT issue,Y,N,97,3.41,3
314,Agent 2,2025-04-20,12:31:16.098039,Management,Y,N,67,0.71,2
315,Agent 1,2025-04-20,12:40:39.565302,Management,Y,Y,114,1.4,6
316,Agent 2,2025-04-20,12:41:43.197245,IT issue,Y,Y,10,1.23,10
317,Agent 1,2025-04-20,12:46:33.356799,Management,Y,Y,92,2.02,5
318,Agent 1,2025-04-20,12:55:41.304879,Management,Y,Y,102,0.4,4
319,Agent 1,2025-04-20,12:58:34.649161,IT issue,Y,N,48,0.93,2
320,Agent 1,2025-04-20,13:00:57.498259,IT issue,Y,N,80,12.49,1
321,Agent 2,2025-04-20,13:10:24.751519,Management,Y,N,60,0.32,1
322,Agent 2,2025-04-20,13:12:59.004364,IT issue,Y,Y,13,22.81,6
323,Agent 1,2025-04-20,13:33:44.260555,Management,Y,Y,93,1.18,4
324,Agent 3,2025-04-20,13:34:49.934686,Management,Y,Y,81,19.1,5
325,Agent 1,2025-04-20,13:39:29.428893,Management,Y,Y,101,1.32,4
326,Agent 1,2025-04-20,13:46:31.962343,IT issue,Y,N,111,4.94,1
327,Agent 2,2025-04-20,13:48:06.447088,IT issue,Y,Y,56,11.48,6
328,Agent 1,2025-04-20,14:01:40.876669,IT issue,Y,Y,18,1.78,10
329,Agent 1,2025-04-20,14:13:33.997292,IT issue,Y,N,54,7.19,3
330,Agent 2,2025-04-20,14:17:12.303901,IT issue,Y,Y,91,2.37,6
331,Agent 3,2025-04-20,14:17:44.271336,IT issue,Y,N,101,1.43,3
332,Agent 1,2025-04-20,14:22:18.282914,Management,Y,Y,116,6.52,4
333,Agent 2,2025-04-20,14:25:06.140302,IT issue,Y,Y,32,6.46,6
334,Agent 3,2025-04-20,14:25:21.003720,Management,Y,Y,17,2.87,8
335,,2025-04-20,14:25:35.249164,IT issue,N,,,,
336,,2025-04-20,14:26:30.975405,IT issue,N,,,,
337,Agent 1,2025-04-20,14:40:37.678655,Management,Y,Y,90,2.77,4
338,Agent 2,2025-04-20,14:42:13.362921,IT issue,Y,Y,95,8.72,4
