Call ID,Agent,Date,Time,Topic,Answered (Y/N),Resolved (Y/N),Speed of answer,Talk duration,Satisfaction rating
52,Agent 1,2025-04-19,13:10:38.047938,Management,Y,N,109,0.44,3
53,Agent 1,2025-04-19,13:33:43.723971,Management,Y,Y,73,1.1,4
54,Agent 1,2025-04-19,13:35:11.109489,IT issue,Y,N,88,4.14,1
55,Agent 2,2025-04-19,13:35:44.828660,Management,Y,Y,93,5.65,6
56,Agent 1,2025-04-19,13:43:16.636380,IT issue,Y,N,60,0.94,1
57,Agent 1,2025-04-19,13:50:06.096877,IT issue,Y,N,17,0.5,1
58,Agent 1,2025-04-19,13:53:55.019858,IT issue,Y,Y,102,8.72,5
59,Agent 2,2025-04-19,13:55:06.367703,Management,Y,N,96,1.86,2
60,Agent 3,2025-04-19,13:55:28.712058,Management,Y,Y,56,7.01,6
61,Agent 2,2025-04-19,13:59:13.986660,IT issue,Y,Y,102,9.57,4
62,Agent 1,2025-04-19,14:04:17.416128,IT issue,Y,N,77,10.69,3
63,Agent 1,2025-04-19,14:27:37.431902,IT issue,Y,N,57,2.21,3
64,Agent 1,2025-04-19,14:42:33.706158,IT issue,Y,N,64,9.51,1
65,Agent 2,2025-04-19,14:44:42.793532,IT issue,Y,Y,31,1.43,9
66,Agent 2,2025-04-19,14:46:38.572617,Management,Y,N,76,17.42,1
67,Agent 3,2025-04-19,14:51:26.486688,Management,Y,Y,15,16.11,5
68,Agent 1,2025-04-19,14:55:04.839891,IT issue,Y,N,60,0.14,3
69,Agent 1,2025-04-19,14:55:22.580833,Management,Y,Y,59,8.81,5
70,,2025-04-19,14:56:31.205359,Management,N,,,,
71,,2025-04-19,14:59:36.280792,Management,N,,,,
72,Agent 1,2025-04-19,15:07:55.942076,IT issue,Y,Y,66,2.52,6
73,Agent 1,2025-04-19,15:11:55.448355,IT issue,Y,N,51,5.45,1
74,Agent 2,2025-04-19,15:14:44.360190,IT issue,Y,Y,73,4.52,5
75,Agent 3,2025-04-19,15:15:02.279780,Management,Y,Y,64,1.14,4
76,Agent 1,2025-04-19,15:21:55.308725,IT issue,Y,Y,62,0.74,6
77,Agent 1,2025-04-19,15:32:44.983155,IT issue,Y,Y,72,0.66,5
78,Agent 2,2025-04-19,15:33:22.227784,Management,Y,N,13,17.18,1
79,Agent 1,2025-04-19,15:36:36.718443,Management,Y,Y,72,0.97,4
80,Agent 1,2025-04-19,15:46:11.474048,Management,Y,Y,47,4.7,9
81,Agent 1,2025-04-19,15:52:11.045361,IT issue,Y,Y,24,1.03,10
82,Agent 1,2025-04-19,15:55:28.744842,Management,Y,Y,25,3.37,10
83,Agent 1,2025-04-19,16:00:10.375306,Management,Y,Y,41,0.96,8
84,Agent 1,2025-04-19,16:09:08.959236,Management,Y,Y,34,0.71,9
85,Agent 1,2025-04-19,16:11:15.646594,IT issue,Y,Y,109,7.89,5
86,Agent 1,2025-04-19,16:24:23.354655,Management,Y,Y,52,0.31,8
87,Agent 1,2025-04-19,16:25:35.613570,Management,Y,Y,111,4.2,5
88,Agent 2,2025-04-19,16:27:46.235885,IT issue,Y,Y,21,1.38,7
89,Agent 2,2025-04-19,16:29:44.810024,IT issue,Y,Y,12,9.74,5
90,Agent 1,2025-04-19,16:37:36.210480,Management,Y,Y,49,16.72,4
91,Agent 2,2025-04-19,16:41:14.731592,Management,Y,Y,48,5.09,7
92,Agent 3,2025-04-19,16:42:14.986964,Management,Y,Y,74,3.69,4
93,,2025-04-19,16:43:51.738486,Management,N,,,,
94,Agent 1,2025-04-19,17:08:43.254533,IT issue,Y,Y,59,3.32,10
95,Agent 2,2025-04-19,17:11:21.880572,Management,Y,Y,19,1.68,10
96,Agent 1,2025-04-19,17:19:20.112690,IT issue,Y,N,47,8.33,2
97,Agent 2,2025-04-19,17:21:18.452799,Management,Y,N,107,0.4,1
98,Agent 2,2025-04-19,17:26:24.334203,IT issue,Y,Y,102,0.24,5
99,Agent 1,2025-04-19,17:30:53.128819,Management,Y,Y,22,0.94,7
100,Agent 1,2025-04-19,17:32:45.469167,Management,Y,Y,86,1.6,6
101,Agent 2,2025-04-19,17:33:45.075552,IT issue,Y,Y,68,10.84,6
102,Agent 1,2025-04-19,17:35:08.433443,Management,Y,Y,5,1.95,10
103,Agent 3,2025-04-19,17:36:32.191330,IT issue,Y,Y,19,5.27,7
104,Agent 1,2025-04-19,17:43:23.071894,IT issue,Y,Y,58,3.34,8
105,Agent 3,2025-04-19,17:44:12.315901,Management,Y,Y,98,0.98,5
106,Agent 1,2025-04-19,17:48:12.377847,Management,Y,Y,110,1.14,4
107,Agent 1,2025-04-19,17:50:50.990382,IT issue,Y,N,104,1.69,1
108,Agent 2,2025-04-19,17:52:01.766084,IT issue,Y,Y,57,13.15,5
109,Agent 1,2025-04-19,18:03:34.909410,Management,Y,Y,55,5.0,10
110,Agent 2,2025-04-19,18:06:28.267589,IT issue,Y,Y,117,3.3,5
111,Agent 3,2025-04-19,18:07:05.388208,Management,Y,Y,58,1.07,9
112,,2025-04-19,18:07:49.334229,Management,N,,,,
113,Agent 1,2025-04-19,18:09:37.116290,Management,Y,Y,111,0.29,6
114,Agent 1,2025-04-19,18:19:33.461374,Management,Y,Y,28,0.19,8
115,Agent 1,2025-04-19,18:27:42.609045,IT issue,Y,N,109,0.33,2
116,Agent 2,2025-04-19,18:27:54.246263,Management,Y,N,56,1.21,1
117,Agent 1,2025-04-19,18:28:33.612238,IT issue,Y,N,80,9.48,2
118,Agent 2,2025-04-19,18:32:46.060758,IT issue,Y,Y,99,2.55,6
119,Agent 3,2025-04-19,18:34:58.544194,Management,Y,N,45,0.17,1
120,Agent 2,2025-04-19,18:37:47.846327,Management,Y,Y,66,0.32,6
121,Agent 1,2025-04-19,18:39:41.074794,Management,Y,Y,39,1.92,9
122,Agent 2,2025-04-19,18:40:07.735854,Management,Y,Y,101,5.02,5
123,Agent 1,2025-04-19,18:44:14.478002,IT issue,Y,N,25,1.92,2
124,Agent 1,2025-04-19,18:58:08.257823,Management,Y,Y,75,11.21,5
125,Agent 2,2025-04-19,19:00:06.248590,Management,Y,N,117,4.1,2
126,Agent 3,2025-04-19,19:03:46.822065,Management,Y,Y,46,9.28,4
127,Agent 2,2025-04-19,19:06:08.581794,Management,Y,N,34,4.12,3
128,,2025-04-19,19:07:35.099456,IT issue,N,,,,
129,Agent 1,2025-04-19,19:15:28.395676,Management,Y,Y,115,4.64,6
130,Agent 2,2025-04-19,19:15:49.775594,IT issue,Y,Y,52,3.4,8
131,Agent 3,2025-04-19,19:17:14.785217,Management,Y,Y,66,1.96,4
132,,2025-04-19,19:17:31.755279,Management,N,,,,
133,Agent 1,2025-04-19,19:25:34.469192,Management,Y,Y,5,0.12,8
134,Agent 1,2025-04-19,19:34:08.728910,IT issue,Y,Y,90,0.5,6
135,Agent 1,2025-04-19,19:38:45.965217,Management,Y,Y,73,4.2,6
136,Agent 2,2025-04-19,19:39:52.945217,Management,Y,N,52,11.05,3
137,Agent 3,2025-04-19,19:41:42.873168,IT issue,Y,Y,60,2.53,5
138,Agent 1,2025-04-19,19:51:42.263203,IT issue,Y,N,58,3.58,1
139,Agent 2,2025-04-19,19:54:31.725945,Management,Y,Y,68,0.17,4
140,Agent 1,2025-04-19,20:00:54.421987,Management,Y,Y,65,0.08,5
141,Agent 1,2025-04-19,20:03:57.844383,Management,Y,Y,87,1.48,5
142,Agent 2,2025-04-19,20:05:00.162544,Management,Y,Y,64,3.17,6
143,Agent 1,2025-04-19,20:05:39.227772,Management,Y,Y,45,0.06,7
144,Agent 1,2025-04-19,20:08:30.428981,IT issue,Y,Y,19,1.38,9
145,Agent 1,2025-04-19,20:13:23.185125,IT issue,Y,N,85,0.71,2
146,Agent 1,2025-04-19,20:18:27.753058,Management,Y,N,100,1.92,2
147,Agent 1,2025-04-19,20:21:34.200224,IT issue,Y,N,42,0.27,3
148,Agent 2,2025-04-19,20:21:45.398031,Management,Y,Y,37,0.81,10
149,Agent 1,2025-04-19,20:25:37.571251,IT issue,Y,N,79,1.85,1
150,Agent 2,2025-04-19,20:26:13.066268,Management,Y,N,14,2.93,2
151,Agent 3,2025-04-19,20:26:14.649931,IT issue,Y,Y,75,4.3,6
152,Agent 1,2025-04-19,20:32:01.619172,Management,Y,Y,79,5.36,6
153,Agent 2,2025-04-19,20:34:51.378243,IT issue,Y,Y,32,5.96,9
154,Agent 3,2025-04-19,20:35:59.823005,Management,Y,Y,80,6.96,6
155,Agent 1,2025-04-19,20:39:15.585359,Management,Y,Y,92,1.7,5
156,,2025-04-19,20:39:35.156818,IT issue,N,,,,
157,Agent 1,2025-04-19,20:48:29.358298,IT issue,Y,N,80,0.4,2
158,Agent 1,2025-04-19,20:50:05.341309,IT issue,Y,Y,20,1.93,7
159,Agent 1,2025-04-19,20:58:13.593807,IT issue,Y,N,15,4.56,2
160,Agent 2,2025-04-19,21:01:26.117188,IT issue,Y,Y,104,12.27,5
161,Agent 3,2025-04-19,21:02:31.208724,IT issue,Y,Y,46,0.09,8
162,Agent 1,2025-04-19,21:05:43.584985,IT issue,Y,N,47,2.28,3
163,Agent 1,2025-04-19,21:08:54.691656,Management,Y,N,101,7.33,1
164,Agent 1,2025-04-19,21:37:29.272564,IT issue,Y,N,119,2.51,2
165,Agent 1,2025-04-19,21:40:37.648248,Management,Y,Y,35,3.26,10
166,Agent 1,2025-04-19,21:44:09.955254,Management,Y,Y,6,5.78,7
167,Agent 2,2025-04-19,21:44:52.738040,IT issue,Y,Y,77,8.46,5
168,Agent 1,2025-04-19,21:56:11.744181,IT issue,Y,Y,90,6.71,4
169,Agent 1,2025-04-19,22:04:44.677231,IT issue,Y,N,105,1.59,3
170,Agent 2,2025-04-19,22:06:09.111551,Management,Y,N,18,1.95,3
171,Agent 1,2025-04-19,22:10:46.475392,Management,Y,Y,112,3.24,5
172,Agent 1,2025-04-19,22:14:13.364961,Management,Y,Y,96,5.1,5
173,Agent 2,2025-04-19,22:18:34.401605,Management,Y,Y,72,3.21,4
174,Agent 1,2025-04-19,22:22:43.277664,IT issue,Y,N,112,10.15,3
175,Agent 1,2025-04-19,22:32:58.191324,IT issue,Y,Y,13,3.03,10
176,Agent 2,2025-04-19,22:33:15.622908,Management,Y,Y,36,1.16,8
177,Agent 2,2025-04-19,22:35:46.076833,IT issue,Y,Y,78,3.48,5
178,Agent 1,2025-04-19,22:39:33.113747,IT issue,Y,N,14,1.61,2
179,Agent 2,2025-04-19,22:40:17.281485,Management,Y,Y,43,18.48,4
180,Agent 1,2025-04-19,22:41:22.640239,IT issue,Y,Y,65,1.18,5
181,Agent 3,2025-04-19,22:41:29.095557,IT issue,Y,Y,108,0.67,4
182,Agent 1,2025-04-19,22:45:07.877386,IT issue,Y,Y,112,1.68,5
183,Agent 1,2025-04-19,22:48:52.799975,IT issue,Y,N,18,6.9,3
184,Agent 3,2025-04-19,22:49:28.371678,Management,Y,N,56,3.27,2
185,Agent 3,2025-04-19,22:54:01.432287,IT issue,Y,Y,80,4.0,4
186,Agent 1,2025-04-19,22:56:29.318993,IT issue,Y,N,59,2.2,2
187,Agent 1,2025-04-19,23:00:58.409994,IT issue,Y,N,90,8.96,1
188,Agent 2,2025-04-19,23:01:13.890094,Management,Y,N,15,3.82,1
189,Agent 2,2025-04-19,23:07:17.545159,IT issue,Y,Y,67,2.44,4
190,Agent 3,2025-04-19,23:07:18.911631,IT issue,Y,Y,67,18.57,5
191,,2025-04-19,23:07:43.910699,Management,N,,,,
192,,2025-04-19,23:09:35.359041,IT issue,N,,,,
193,Agent 1,2025-04-19,23:15:49.343359,IT issue,Y,N,31,3.53,1
194,Agent 2,2025-04-19,23:15:56.953315,IT issue,Y,Y,73,3.54,6
195,Agent 1,2025-04-19,23:21:20.966790,Management,Y,N,107,10.48,3
196,Agent 2,2025-04-19,23:25:53.738976,Management,Y,N,36,7.39,3
197,Agent 3,2025-04-19,23:29:28.948211,Management,Y,Y,37,7.34,5
198,,2025-04-19,23:29:41.366246,IT issue,N,,,,
199,,2025-04-19,23:30:32.520406,Management,N,,,,
200,Agent 1,2025-04-19,23:33:18.433547,IT issue,Y,N,89,0.17,1
201,Agent 1,2025-04-19,23:35:35.477677,Management,Y,Y,55,4.74,10
202,Agent 1,2025-04-19,23:42:59.530775,Management,Y,Y,76,0.25,6
203,Agent 1,2025-04-19,23:46:18.112759,Management,Y,Y,51,1.47,9
204,Agent 1,2025-04-20,00:01:44.718220,IT issue,Y,N,90,2.33,3
205,Agent 1,2025-04-20,00:04:04.943801,Management,Y,Y,97,0.95,4
206,Agent 1,2025-04-20,00:15:47.139707,IT issue,Y,N,24,0.55,2
207,Agent 1,2025-04-20,00:17:23.431277,IT issue,Y,N,55,0.63,2
208,Agent 1,2025-04-20,00:24:30.614971,Management,Y,Y,67,1.74,5
209,Agent 2,2025-04-20,00:25:08.349338,Management,Y,Y,94,1.15,6
210,Agent 1,2025-04-20,00:33:20.553716,IT issue,Y,N,94,5.62,3
211,Agent 2,2025-04-20,00:34:46.419133,Management,Y,N,80,12.59,3
212,Agent 1,2025-04-20,00:39:03.301866,Management,Y,Y,50,0.08,7
213,Agent 1,2025-04-20,00:40:42.878241,IT issue,Y,N,85,1.35,1
214,Agent 1,2025-04-20,00:43:15.207910,Management,Y,Y,76,11.81,4
215,Agent 3,2025-04-20,00:47:08.368310,Management,Y,Y,100,2.86,5
216,Agent 2,2025-04-20,00:54:39.322896,IT issue,Y,Y,71,6.04,6
217,Agent 1,2025-04-20,00:57:49.204180,IT issue,Y,Y,103,1.36,5
218,Agent 3,2025-04-20,00:58:19.697540,Management,Y,Y,30,2.53,9
219,Agent 1,2025-04-20,01:16:29.713109,Management,Y,N,84,0.23,2
220,Agent 1,2025-04-20,01:21:19.023609,IT issue,Y,N,62,2.59,2
221,Agent 2,2025-04-20,01:22:39.685733,Management,Y,Y,22,3.77,8
222,Agent 1,2025-04-20,01:29:16.972716,IT issue,Y,N,65,0.38,2
223,Agent 1,2025-04-20,01:32:50.858379,IT issue,Y,Y,31,5.61,9
224,Agent 2,2025-04-20,01:34:54.622183,IT issue,Y,Y,29,5.69,9
225,Agent 1,2025-04-20,01:45:01.445645,Management,Y,N,16,7.97,3
226,Agent 1,2025-04-20,01:54:17.761631,IT issue,Y,Y,74,0.26,5
227,Agent 1,2025-04-20,01:59:01.736821,Management,Y,Y,21,3.99,9
228,Agent 1,2025-04-20,02:03:19.786377,Management,Y,Y,15,1.34,7
229,Agent 1,2025-04-20,02:14:11.951706,IT issue,Y,Y,47,0.14,10
230,Agent 1,2025-04-20,02:17:12.592486,IT issue,Y,Y,66,4.18,5
231,Agent 1,2025-04-20,02:32:56.230478,IT issue,Y,N,82,0.37,3
232,Agent 1,2025-04-20,02:35:23.261199,IT issue,Y,Y,69,2.24,6
233,Agent 1,2025-04-20,02:37:51.910224,Management,Y,Y,100,3.9,4
234,Agent 1,2025-04-20,02:42:04.620865,Management,Y,Y,50,0.97,10
235,Agent 1,2025-04-20,02:44:51.031029,Management,Y,Y,94,6.93,5
236,Agent 2,2025-04-20,02:46:23.146840,Management,Y,N,38,1.83,1
237,Agent 3,2025-04-20,02:46:32.435369,IT issue,Y,N,100,0.51,1
238,Agent 1,2025-04-20,03:00:48.323652,Management,Y,N,43,2.14,1
239,Agent 1,2025-04-20,03:03:17.583344,Management,Y,Y,85,0.15,6
240,Agent 1,2025-04-20,03:06:47.572024,IT issue,Y,Y,95,6.48,6
241,Agent 1,2025-04-20,03:16:28.461187,Management,Y,Y,13,0.83,9
242,Agent 1,2025-04-20,03:24:04.854674,IT issue,Y,N,88,3.99,1
243,Agent 1,2025-04-20,03:30:34.767225,IT issue,Y,Y,37,1.85,7
244,Agent 1,2025-04-20,03:33:52.479795,IT issue,Y,Y,119,2.92,4
245,Agent 1,2025-04-20,03:37:59.049191,IT issue,Y,N,88,0.37,1
246,Agent 1,2025-04-20,03:38:34.035420,IT issue,Y,N,92,4.64,2
247,Agent 2,2025-04-20,03:42:28.595050,Management,Y,Y,12,5.68,9
248,Agent 1,2025-04-20,03:49:00.041481,Management,Y,Y,114,2.64,5
249,Agent 1,2025-04-20,03:52:45.836837,Management,Y,Y,118,3.85,5
250,Agent 2,2025-04-20,03:53:45.753614,Management,Y,Y,117,11.25,6
251,Agent 3,2025-04-20,03:54:29.385652,IT issue,Y,N,86,6.11,1
252,,2025-04-20,03:56:02.375001,IT issue,N,,,,
253,Agent 1,2025-04-20,03:59:28.701179,Management,Y,Y,14,0.39,10
254,Agent 1,2025-04-20,03:59:53.222606,Management,Y,N,86,5.04,2
255,Agent 3,2025-04-20,04:00:46.162856,IT issue,Y,N,19,1.66,1
256,Agent 1,2025-04-20,04:06:47.972472,IT issue,Y,N,55,3.47,2
257,Agent 1,2025-04-20,04:12:04.190179,IT issue,Y,Y,34,4.48,7
258,Agent 1,2025-04-20,04:26:11.042870,Management,Y,Y,38,1.74,8
259,Agent 1,2025-04-20,04:33:07.240147,IT issue,Y,N,35,5.27,1
260,Agent 2,2025-04-20,04:33:41.754890,IT issue,Y,Y,45,3.09,10
261,Agent 1,2025-04-20,04:40:20.969134,IT issue,Y,N,84,3.9,3
262,Agent 1,2025-04-20,04:44:31.227614,IT issue,Y,Y,116,4.19,5
263,Agent 1,2025-04-20,04:51:21.325069,Management,Y,Y,17,0.47,9
264,Agent 1,2025-04-20,04:55:39.451494,Management,Y,Y,69,7.9,4
265,Agent 2,2025-04-20,04:58:07.452277,Management,Y,Y,103,4.51,5
266,Agent 1,2025-04-20,05:18:29.527914,IT issue,Y,N,91,1.08,1
267,Agent 1,2025-04-20,05:25:33.551937,IT issue,Y,Y,113,6.28,5
268,Agent 2,2025-04-20,05:29:25.758213,IT issue,Y,Y,24,0.03,10
269,Agent 1,2025-04-20,05:34:34.302216,IT issue,Y,Y,93,7.65,4
270,Agent 2,2025-04-20,05:36:38.722880,IT issue,Y,Y,9,2.33,10
271,Agent 2,2025-04-20,05:39:10.470831,IT issue,Y,Y,42,0.23,9
272,Agent 2,2025-04-20,05:40:47.258147,IT issue,Y,Y,82,1.6,4
273,Agent 3,2025-04-20,05:41:52.246329,Management,Y,Y,69,1.0,5
274,Agent 1,2025-04-20,06:01:46.603410,Management,Y,Y,86,5.35,6
275,Agent 2,2025-04-20,06:06:46.712275,Management,Y,N,8,10.27,2
276,Agent 1,2025-04-20,06:15:35.527487,IT issue,Y,N,15,1.09,1
277,Agent 1,2025-04-20,06:19:49.546312,Management,Y,Y,37,8.2,5
278,Agent 2,2025-04-20,06:26:51.782877,Management,Y,Y,24,13.27,6
279,Agent 3,2025-04-20,06:27:24.715347,IT issue,Y,N,108,3.12,2
280,Agent 1,2025-04-20,06:28:53.446299,Management,Y,Y,24,21.22,4
281,Agent 2,2025-04-20,06:41:40.843254,Management,Y,Y,21,2.34,9
282,Agent 2,2025-04-20,06:48:37.414619,IT issue,Y,Y,91,11.45,5
283,Agent 1,2025-04-20,06:52:33.237526,Management,Y,Y,68,1.57,6
284,Agent 3,2025-04-20,06:53:13.283036,IT issue,Y,Y,34,0.37,9
285,Agent 1,2025-04-20,06:57:22.044776,IT issue,Y,N,45,1.24,2
286,Agent 1,2025-04-20,07:10:34.843850,IT issue,Y,Y,78,1.02,5
287,Agent 1,2025-04-20,07:19:52.860505,IT issue,Y,N,83,8.81,3
288,Agent 2,2025-04-20,07:23:27.744344,IT issue,Y,Y,87,0.97,6
289,Agent 2,2025-04-20,07:25:09.160664,Management,Y,N,88,4.42,1
290,Agent 1,2025-04-20,07:49:02.438527,Management,Y,Y,21,0.19,9
291,Agent 1,2025-04-20,07:56:55.662396,Management,Y,Y,58,3.67,10
292,Agent 1,2025-04-20,08:11:34.152110,Management,Y,N,90,1.66,2
293,Agent 2,2025-04-20,08:13:13.257170,IT issue,Y,Y,87,0.26,5
294,Agent 1,2025-04-20,08:13:50.816577,IT issue,Y,N,12,15.66,3
295,Agent 2,2025-04-20,08:20:26.164313,Management,Y,N,24,4.28,3
296,Agent 1,2025-04-20,08:34:08.161994,IT issue,Y,N,27,0.63,2
297,Agent 1,2025-04-20,08:36:02.996388,IT issue,Y,N,52,0.45,1
298,Agent 1,2025-04-20,08:39:58.106021,Management,Y,Y,83,2.21,4
299,Agent 2,2025-04-20,08:40:27.764298,Management,Y,N,7,3.59,1
300,Agent 1,2025-04-20,08:47:54.368547,Management,Y,Y,25,0.48,10
301,Agent 1,2025-04-20,08:49:26.222856,IT issue,Y,N,112,3.12,1
302,Agent 1,2025-04-20,08:55:06.651000,Management,Y,Y,91,2.0,6
303,Agent 1,2025-04-20,08:57:27.757913,Management,Y,Y,50,1.63,10
304,Agent 1,2025-04-20,09:01:41.677195,IT issue,Y,Y,15,5.18,9
305,Agent 1,2025-04-20,09:14:43.862426,Management,Y,Y,66,1.67,5
306,Agent 1,2025-04-20,09:21:47.427578,Management,Y,Y,18,8.64,6
307,Agent 2,2025-04-20,09:23:00.062579,Management,Y,N,86,8.75,2
308,Agent 3,2025-04-20,09:24:55.583242,Management,Y,Y,20,15.29,5
309,,2025-04-20,09:26:08.276409,Management,N,,,,
310,,2025-04-20,09:28:08.542159,Management,N,,,,
311,Agent 1,2025-04-20,09:51:52.414846,Management,Y,Y,12,1.2,10
312,Agent 1,2025-04-20,09:55:59.394197,IT issue,Y,Y,12,1.04,10
313,Agent 1,2025-04-20,10:11:53.949496,IT issue,Y,Y,56,3.22,7
314,Agent 1,2025-04-20,10:19:36.622549,IT issue,Y,N,46,7.85,2
315,Agent 2,2025-04-20,10:20:55.819372,IT issue,Y,Y,63,0.74,5
316,Agent 3,2025-04-20,10:20:59.644035,Management,Y,N,100,0.48,2
317,Agent 2,2025-04-20,10:23:11.032910,Management,Y,Y,31,3.0,10
318,Agent 2,2025-04-20,10:27:08.950737,IT issue,Y,Y,19,0.91,9
319,Agent 1,2025-04-20,10:34:38.954119,Management,Y,Y,7,2.17,7
320,Agent 2,2025-04-20,10:35:01.064472,Management,Y,Y,15,1.22,8
321,Agent 1,2025-04-20,10:38:53.135764,IT issue,Y,N,91,0.56,3
322,Agent 1,2025-04-20,10:57:36.833817,IT issue,Y,Y,105,0.53,5
323,Agent 2,2025-04-20,10:57:44.689212,Management,Y,N,97,4.56,2
324,Agent 1,2025-04-20,11:04:01.721769,Management,Y,Y,16,14.8,6
325,Agent 2,2025-04-20,11:12:08.990236,Management,Y,N,108,5.23,1
326,Agent 3,2025-04-20,11:13:02.089068,Management,Y,N,12,5.5,1
327,Agent 1,2025-04-20,11:19:48.587043,Management,Y,Y,6,3.94,8
328,Agent 1,2025-04-20,11:46:10.093190,IT issue,Y,N,106,7.99,2
329,Agent 1,2025-04-20,11:55:38.883626,IT issue,Y,N,75,0.56,1
330,Agent 1,2025-04-20,11:57:35.230135,IT issue,Y,N,96,0.46,1
331,Agent 1,2025-04-20,11:59:19.726216,IT issue,Y,N,70,1.01,2
332,Agent 1,2025-04-20,12:04:42.718255,IT issue,Y,Y,47,2.63,7
333,Agent 1,2025-04-20,12:15:24.774693,Management,Y,Y,96,0.69,5
334,Agent 1,2025-04-20,12:19:55.838687,Management,Y,Y,56,4.13,10
335,Agent 2,2025-04-20,12:21:44.658474,Management,Y,Y,116,1.8,4
336,Agent 3,2025-04-20,12:22:02.629792,IT issue,Y,Y,45,0.3,7
337,Agent 1,2025-04-20,12:28:16.083842,Management,Y,Y,18,0.1,7
338,Agent 1,2025-04-20,12:30:15.463381,Management,Y,Y,20,0.62,7
