Call ID,Agent,Date,Time,Topic,Answered (Y/N),Resolved (Y/N),Speed of answer,Talk duration,Satisfaction rating
29,Agent 2,2025-04-19,11:39:57.962323,Management,Y,Y,100,0.16,6
30,Agent 2,2025-04-19,11:40:51.397308,Management,Y,N,73,6.48,3
31,Agent 1,2025-04-19,11:44:57.664507,IT issue,Y,N,46,1.7,1
32,Agent 1,2025-04-19,11:54:25.066151,Management,Y,Y,27,0.11,7
33,Agent 1,2025-04-19,11:55:07.196070,Management,Y,Y,71,3.44,6
34,Agent 2,2025-04-19,11:55:11.355221,Management,Y,N,99,1.85,3
35,Agent 2,2025-04-19,11:58:18.661140,IT issue,Y,Y,92,2.54,4
36,Agent 1,2025-04-19,12:11:29.608300,Management,Y,Y,26,13.43,6
37,Agent 2,2025-04-19,12:19:11.204997,IT issue,Y,Y,116,1.02,5
38,Agent 3,2025-04-19,12:19:12.731767,IT issue,Y,Y,70,1.25,4
39,,2025-04-19,12:20:01.222682,IT issue,N,,,,
40,Agent 1,2025-04-19,12:30:45.943385,IT issue,Y,N,80,2.92,2
41,Agent 1,2025-04-19,12:42:47.937922,IT issue,Y,N,84,16.7,3
42,Agent 2,2025-04-19,12:46:25.489311,Management,Y,N,35,15.86,3
43,Agent 3,2025-04-19,12:48:20.744935,IT issue,Y,Y,103,1.92,4
44,,2025-04-19,12:49:28.541231,IT issue,N,,,,
45,Agent 3,2025-04-19,12:54:04.764615,Management,Y,Y,96,10.48,5
46,Agent 1,2025-04-19,13:04:13.619071,Management,Y,N,50,2.77,3
47,Agent 1,2025-04-19,13:12:31.796200,IT issue,Y,Y,113,4.56,5
48,Agent 1,2025-04-19,13:18:24.332950,IT issue,Y,N,28,3.45,2
49,Agent 1,2025-04-19,13:23:20.743440,IT issue,Y,Y,50,2.65,8
50,Agent 1,2025-04-19,13:29:39.241470,Management,Y,Y,99,11.73,5
51,Agent 2,2025-04-19,13:37:39.252817,Management,Y,N,97,1.52,1
52,Agent 2,2025-04-19,13:40:32.093740,IT issue,Y,Y,97,2.59,4
53,Agent 1,2025-04-19,13:44:45.215210,IT issue,Y,N,107,3.02,3
54,Agent 2,2025-04-19,13:46:32.200575,IT issue,Y,Y,45,1.16,9
55,Agent 3,2025-04-19,13:47:09.903156,IT issue,Y,Y,23,1.89,10
56,Agent 1,2025-04-19,13:50:29.196917,IT issue,Y,Y,77,3.65,4
57,Agent 2,2025-04-19,13:52:20.194455,IT issue,Y,N,38,0.12,2
58,Agent 1,2025-04-19,13:58:39.915645,Management,Y,Y,32,0.27,7
59,Agent 1,2025-04-19,14:02:37.126901,Management,Y,Y,112,0.73,4
60,Agent 1,2025-04-19,14:04:32.023058,Management,Y,Y,54,0.71,8
61,Agent 1,2025-04-19,14:09:03.447857,Management,Y,Y,102,0.37,4
62,Agent 1,2025-04-19,14:16:03.973784,IT issue,Y,N,115,5.67,3
63,Agent 1,2025-04-19,14:22:54.149612,IT issue,Y,N,81,2.2,3
64,Agent 1,2025-04-19,14:44:57.935373,IT issue,Y,Y,7,0.05,9
65,Agent 1,2025-04-19,14:55:16.168972,IT issue,Y,Y,69,6.66,6
66,Agent 2,2025-04-19,14:58:44.043693,Management,Y,N,96,17.04,2
67,Agent 3,2025-04-19,14:59:27.856701,Management,Y,Y,76,3.21,4
68,Agent 1,2025-04-19,15:02:21.803156,IT issue,Y,Y,34,7.13,5
69,Agent 1,2025-04-19,15:09:35.225347,Management,Y,Y,107,3.19,5
70,Agent 1,2025-04-19,15:18:48.877172,Management,Y,Y,41,1.12,9
71,Agent 1,2025-04-19,15:40:38.765628,IT issue,Y,N,56,1.4,1
72,Agent 1,2025-04-19,15:50:55.066585,IT issue,Y,Y,104,1.44,4
73,Agent 1,2025-04-19,16:02:19.209836,Management,Y,Y,5,7.34,6
74,Agent 2,2025-04-19,16:09:28.789082,Management,Y,Y,38,0.53,10
75,Agent 1,2025-04-19,16:18:33.285084,Management,Y,Y,37,0.43,8
76,Agent 1,2025-04-19,16:25:35.853108,Management,Y,Y,85,1.52,5
77,Agent 1,2025-04-19,16:30:44.484704,Management,Y,N,119,6.44,3
78,Agent 1,2025-04-19,16:48:18.580826,IT issue,Y,Y,51,1.66,7
79,Agent 1,2025-04-19,17:01:35.544973,IT issue,Y,Y,18,14.07,4
80,Agent 2,2025-04-19,17:09:08.481098,IT issue,Y,Y,67,4.5,4
81,Agent 1,2025-04-19,17:30:23.031137,IT issue,Y,N,42,9.43,1
82,Agent 2,2025-04-19,17:33:26.033887,Management,Y,N,94,0.83,2
83,Agent 3,2025-04-19,17:34:11.942917,Management,Y,Y,63,1.24,4
84,Agent 1,2025-04-19,17:50:19.398857,IT issue,Y,N,44,12.42,3
85,Agent 2,2025-04-19,17:50:57.843395,IT issue,Y,Y,104,1.7,5
86,Agent 2,2025-04-19,18:00:09.624940,Management,Y,N,66,3.1,1
87,Agent 1,2025-04-19,18:14:02.873514,Management,Y,Y,112,2.62,6
88,Agent 1,2025-04-19,18:26:54.815910,Management,Y,Y,44,3.82,7
89,Agent 2,2025-04-19,18:29:48.298409,Management,Y,Y,56,1.02,8
90,Agent 1,2025-04-19,18:32:16.226954,IT issue,Y,Y,120,2.74,3
91,Agent 1,2025-04-19,18:35:39.618622,IT issue,Y,N,42,2.79,3
92,Agent 1,2025-04-19,18:47:44.040736,IT issue,Y,N,115,3.1,2
93,Agent 2,2025-04-19,18:47:58.442482,IT issue,Y,Y,14,5.64,8
94,Agent 3,2025-04-19,18:49:45.792036,Management,Y,Y,29,8.12,4
95,,2025-04-19,18:50:24.144320,IT issue,N,,,,
96,Agent 1,2025-04-19,18:52:22.829336,IT issue,Y,N,49,4.17,3
97,Agent 2,2025-04-19,18:55:43.450989,IT issue,Y,Y,41,2.48,10
98,Agent 1,2025-04-19,18:58:05.563340,Management,Y,Y,111,0.39,4
99,Agent 1,2025-04-19,18:59:11.421280,Management,Y,Y,24,1.09,7
100,Agent 1,2025-04-19,19:00:22.068052,Management,Y,Y,86,2.61,5
101,Agent 2,2025-04-19,19:02:52.814367,IT issue,Y,Y,61,9.78,5
102,Agent 1,2025-04-19,19:05:03.926531,Management,Y,Y,38,0.64,10
103,Agent 1,2025-04-19,19:06:24.696423,IT issue,Y,N,98,0.39,1
104,Agent 3,2025-04-19,19:06:30.151097,Management,Y,Y,20,1.16,8
105,Agent 1,2025-04-19,19:07:54.572084,Management,Y,Y,96,2.9,6
106,Agent 1,2025-04-19,19:13:10.233807,Management,Y,Y,10,10.72,6
107,Agent 2,2025-04-19,19:16:22.487600,IT issue,Y,Y,28,6.29,4
108,Agent 3,2025-04-19,19:18:48.151707,IT issue,Y,N,19,2.79,2
109,,2025-04-19,19:20:25.707545,IT issue,N,,,,
110,Agent 3,2025-04-19,19:22:30.363769,Management,Y,Y,12,4.27,7
111,Agent 1,2025-04-19,19:25:14.049533,Management,Y,Y,113,0.03,5
112,Agent 1,2025-04-19,19:28:34.316222,IT issue,Y,Y,41,2.06,7
113,Agent 1,2025-04-19,19:53:40.093472,IT issue,Y,N,26,5.04,1
114,Agent 2,2025-04-19,19:58:22.989969,IT issue,Y,Y,47,9.56,6
115,Agent 1,2025-04-19,19:59:59.263404,Management,Y,N,24,8.59,3
116,Agent 3,2025-04-19,20:01:50.435762,Management,Y,Y,41,3.55,10
117,,2025-04-19,20:02:25.265532,Management,N,,,,
118,Agent 3,2025-04-19,20:06:10.126590,IT issue,Y,Y,110,3.9,4
119,Agent 1,2025-04-19,20:10:16.574569,Management,Y,Y,47,3.83,10
120,Agent 2,2025-04-19,20:12:20.156162,IT issue,Y,Y,35,16.23,6
121,Agent 3,2025-04-19,20:12:32.408513,Management,Y,Y,26,0.38,7
122,Agent 1,2025-04-19,20:17:14.139753,Management,Y,Y,97,1.53,4
123,Agent 1,2025-04-19,20:21:16.529431,Management,Y,Y,102,5.33,4
124,Agent 3,2025-04-19,20:24:57.747433,IT issue,Y,N,32,3.93,3
125,Agent 1,2025-04-19,20:36:08.925340,Management,Y,Y,103,8.96,5
126,Agent 2,2025-04-19,20:41:22.757774,IT issue,Y,Y,48,8.88,6
127,Agent 3,2025-04-19,20:43:06.961404,Management,Y,Y,36,1.23,7
128,,2025-04-19,20:43:18.476630,Management,N,,,,
129,,2025-04-19,20:43:28.888747,Management,N,,,,
130,Agent 1,2025-04-19,20:47:17.100331,IT issue,Y,N,75,3.59,3
131,Agent 3,2025-04-19,20:48:58.718456,IT issue,Y,Y,14,3.95,9
132,,2025-04-19,20:49:31.574405,Management,N,,,,
133,,2025-04-19,20:49:41.289427,IT issue,N,,,,
134,Agent 2,2025-04-19,20:50:30.673172,IT issue,Y,Y,86,1.3,4
135,,2025-04-19,20:50:34.313944,Management,N,,,,
136,Agent 1,2025-04-19,20:54:31.923385,IT issue,Y,Y,43,2.74,8
137,Agent 1,2025-04-19,21:03:28.766941,IT issue,Y,N,40,10.02,3
138,Agent 1,2025-04-19,21:15:04.389347,Management,Y,Y,104,5.38,4
139,Agent 1,2025-04-19,21:21:29.491593,Management,Y,Y,116,10.19,4
140,Agent 2,2025-04-19,21:22:14.874464,Management,Y,Y,16,0.21,9
141,Agent 2,2025-04-19,21:23:05.626770,IT issue,Y,Y,116,6.5,5
142,Agent 3,2025-04-19,21:24:31.901760,IT issue,Y,Y,36,2.91,10
143,Agent 3,2025-04-19,21:28:09.316211,Management,Y,Y,100,19.77,4
144,Agent 2,2025-04-19,21:30:10.775572,Management,Y,Y,53,7.42,5
145,Agent 1,2025-04-19,21:48:22.732861,IT issue,Y,Y,71,2.11,5
146,Agent 1,2025-04-19,21:50:52.444309,Management,Y,Y,102,9.68,6
147,Agent 2,2025-04-19,21:51:43.991876,IT issue,Y,Y,38,9.17,5
148,Agent 3,2025-04-19,21:56:14.292824,IT issue,Y,Y,50,4.25,8
149,,2025-04-19,21:59:52.520396,IT issue,N,,,,
150,,2025-04-19,22:00:01.479071,IT issue,N,,,,
151,Agent 1,2025-04-19,22:07:31.365293,Management,Y,Y,69,5.45,4
152,Agent 2,2025-04-19,22:08:26.765625,IT issue,Y,Y,74,6.24,4
153,Agent 1,2025-04-19,22:13:30.058281,Management,Y,N,48,1.04,1
154,Agent 1,2025-04-19,22:20:23.771076,Management,Y,Y,7,5.37,8
155,Agent 2,2025-04-19,22:21:09.784193,IT issue,Y,Y,70,10.24,4
156,Agent 3,2025-04-19,22:22:13.322255,IT issue,Y,N,39,10.83,1
157,,2025-04-19,22:25:23.022136,Management,N,,,,
158,Agent 1,2025-04-19,22:26:31.604745,Management,Y,Y,49,4.93,7
159,,2025-04-19,22:26:58.570689,IT issue,N,,,,
160,,2025-04-19,22:30:58.689904,IT issue,N,,,,
161,Agent 1,2025-04-19,22:41:06.497149,IT issue,Y,Y,31,0.37,10
162,Agent 1,2025-04-19,22:46:14.596568,IT issue,Y,N,50,0.59,3
163,Agent 1,2025-04-19,22:55:57.137284,Management,Y,Y,99,5.32,5
164,Agent 2,2025-04-19,22:59:32.739589,Management,Y,Y,16,0.33,9
165,Agent 1,2025-04-19,23:15:10.693538,Management,Y,Y,110,2.49,6
166,Agent 1,2025-04-19,23:25:21.265457,IT issue,Y,Y,36,1.89,7
167,Agent 2,2025-04-19,23:25:31.103048,Management,Y,N,54,10.38,3
168,Agent 3,2025-04-19,23:26:41.703928,IT issue,Y,Y,81,0.97,6
169,Agent 1,2025-04-19,23:28:43.423898,Management,Y,Y,45,2.8,9
170,Agent 1,2025-04-19,23:41:06.651549,Management,Y,Y,85,2.99,5
171,Agent 2,2025-04-19,23:43:04.420255,IT issue,Y,Y,5,8.44,4
172,Agent 1,2025-04-20,00:05:08.077433,IT issue,Y,Y,119,8.95,4
173,Agent 2,2025-04-20,00:08:56.215645,IT issue,Y,Y,90,0.16,6
174,Agent 1,2025-04-20,00:18:59.693909,IT issue,Y,N,30,0.91,3
175,Agent 1,2025-04-20,00:28:22.816267,Management,Y,Y,37,0.55,9
176,Agent 1,2025-04-20,00:32:28.095469,IT issue,Y,Y,45,2.14,7
177,Agent 1,2025-04-20,00:40:14.816936,Management,Y,Y,7,9.43,4
178,Agent 2,2025-04-20,00:44:33.395722,Management,Y,Y,76,2.46,4
179,Agent 3,2025-04-20,00:46:54.023014,IT issue,Y,Y,99,0.57,4
180,Agent 1,2025-04-20,00:52:34.122883,Management,Y,Y,91,1.13,6
181,Agent 1,2025-04-20,00:56:39.020284,Management,Y,Y,40,2.24,9
182,Agent 1,2025-04-20,01:10:31.491953,IT issue,Y,Y,38,4.55,9
183,Agent 2,2025-04-20,01:11:11.287943,IT issue,Y,N,60,9.01,2
184,Agent 1,2025-04-20,01:15:08.486919,IT issue,Y,N,120,2.23,2
185,Agent 1,2025-04-20,01:17:37.967460,IT issue,Y,N,85,1.81,1
186,Agent 1,2025-04-20,01:20:47.568548,Management,Y,Y,98,4.35,4
187,Agent 2,2025-04-20,01:22:45.333031,Management,Y,N,120,3.8,3
188,Agent 1,2025-04-20,01:27:52.046773,IT issue,Y,N,69,0.66,2
189,Agent 2,2025-04-20,01:28:21.667992,IT issue,Y,N,51,0.31,3
190,Agent 1,2025-04-20,01:29:12.850746,IT issue,Y,N,10,1.53,1
191,Agent 2,2025-04-20,01:30:38.750291,Management,Y,Y,78,0.56,6
192,Agent 1,2025-04-20,01:33:13.627465,IT issue,Y,Y,78,9.71,4
193,Agent 2,2025-04-20,01:38:23.238333,IT issue,Y,Y,15,2.29,10
194,Agent 1,2025-04-20,01:44:07.470551,Management,Y,Y,115,1.99,6
195,Agent 2,2025-04-20,01:44:08.798206,Management,Y,Y,37,5.68,8
196,Agent 1,2025-04-20,01:54:33.036845,Management,Y,Y,38,4.79,10
197,Agent 2,2025-04-20,01:57:57.019626,IT issue,Y,Y,21,7.12,6
198,Agent 1,2025-04-20,02:00:55.441819,IT issue,Y,Y,28,1.34,10
199,Agent 1,2025-04-20,02:09:30.734800,Management,Y,Y,79,2.89,6
200,Agent 2,2025-04-20,02:10:58.228857,IT issue,Y,Y,18,9.93,5
201,Agent 1,2025-04-20,02:16:23.259307,Management,Y,Y,91,7.56,6
202,Agent 2,2025-04-20,02:22:04.269794,Management,Y,Y,104,20.57,5
203,Agent 3,2025-04-20,02:23:29.177116,Management,Y,N,93,2.35,2
204,Agent 1,2025-04-20,02:30:17.761979,Management,Y,Y,49,2.21,9
205,Agent 3,2025-04-20,02:31:16.874137,Management,Y,Y,23,14.95,5
206,Agent 1,2025-04-20,02:33:47.145119,IT issue,Y,Y,104,5.23,5
207,,2025-04-20,02:34:45.495241,Management,N,,,,
208,,2025-04-20,02:38:16.345316,IT issue,N,,,,
209,Agent 1,2025-04-20,02:40:43.905340,Management,Y,Y,71,2.71,5
210,Agent 2,2025-04-20,02:43:05.409223,Management,Y,Y,75,0.73,5
211,Agent 1,2025-04-20,02:44:10.888239,IT issue,Y,Y,27,10.4,6
212,Agent 2,2025-04-20,02:47:37.358392,Management,Y,N,33,4.47,1
213,Agent 2,2025-04-20,02:53:49.868898,IT issue,Y,Y,82,0.51,4
214,Agent 1,2025-04-20,03:01:51.502808,IT issue,Y,Y,26,2.17,9
215,Agent 1,2025-04-20,03:04:26.157678,IT issue,Y,Y,109,5.34,5
216,Agent 1,2025-04-20,03:11:01.654063,Management,Y,Y,78,3.38,5
217,Agent 1,2025-04-20,03:17:07.163810,Management,Y,Y,115,10.87,6
218,Agent 2,2025-04-20,03:22:51.217586,Management,Y,Y,113,2.97,6
219,Agent 3,2025-04-20,03:23:33.489466,Management,Y,N,78,2.63,2
220,Agent 1,2025-04-20,03:41:07.355949,IT issue,Y,N,96,3.9,2
221,Agent 2,2025-04-20,03:41:18.387338,Management,Y,N,41,3.2,3
222,Agent 3,2025-04-20,03:42:13.051799,Management,Y,N,60,13.29,3
223,Agent 2,2025-04-20,03:44:48.419932,Management,Y,N,32,1.67,1
224,Agent 1,2025-04-20,03:48:21.034721,IT issue,Y,N,42,5.83,1
225,Agent 2,2025-04-20,03:48:56.494440,IT issue,Y,Y,31,5.45,10
226,Agent 1,2025-04-20,04:07:01.915066,Management,Y,Y,53,10.21,4
227,Agent 2,2025-04-20,04:07:33.297401,Management,Y,N,13,1.87,1
228,Agent 2,2025-04-20,04:11:17.443949,Management,Y,Y,81,7.62,4
229,Agent 3,2025-04-20,04:12:24.341235,IT issue,Y,Y,32,4.76,10
230,,2025-04-20,04:16:52.641663,IT issue,N,,,,
231,Agent 1,2025-04-20,04:17:48.319827,Management,Y,Y,6,3.39,7
232,Agent 1,2025-04-20,04:22:03.028122,IT issue,Y,N,108,5.41,1
233,Agent 2,2025-04-20,04:26:50.261441,Management,Y,N,26,9.49,2
234,Agent 1,2025-04-20,04:31:41.647368,IT issue,Y,N,115,0.79,2
235,Agent 1,2025-04-20,04:33:19.582534,Management,Y,Y,110,0.48,4
236,Agent 1,2025-04-20,04:35:42.300348,IT issue,Y,N,79,3.42,2
237,Agent 1,2025-04-20,04:40:13.728755,Management,Y,Y,109,0.72,5
238,Agent 1,2025-04-20,04:44:46.246177,IT issue,Y,N,47,2.24,1
239,Agent 1,2025-04-20,04:47:53.374913,Management,Y,Y,52,0.16,7
240,Agent 1,2025-04-20,04:49:20.819351,IT issue,Y,N,84,4.04,3
241,Agent 2,2025-04-20,04:51:40.272879,Management,Y,Y,97,1.81,4
242,Agent 1,2025-04-20,04:54:40.506370,Management,Y,N,43,0.2,3
243,Agent 2,2025-04-20,04:54:40.795608,Management,Y,Y,27,4.33,9
244,Agent 1,2025-04-20,04:57:53.152018,IT issue,Y,N,52,2.03,2
245,Agent 1,2025-04-20,05:01:19.516647,Management,Y,Y,111,4.06,6
246,Agent 1,2025-04-20,05:06:31.357136,Management,Y,Y,76,6.47,5
247,Agent 2,2025-04-20,05:10:42.295610,IT issue,Y,Y,17,2.71,10
248,Agent 1,2025-04-20,05:33:32.337136,Management,Y,N,88,0.83,3
249,Agent 1,2025-04-20,05:35:36.801814,Management,Y,Y,117,0.44,5
250,Agent 1,2025-04-20,05:37:01.271920,IT issue,Y,Y,119,1.5,6
251,Agent 1,2025-04-20,05:40:46.442388,IT issue,Y,Y,66,9.29,4
252,Agent 2,2025-04-20,05:41:19.811656,IT issue,Y,Y,22,4.79,9
253,Agent 3,2025-04-20,05:42:22.418387,Management,Y,N,60,2.78,3
254,,2025-04-20,05:44:58.212350,Management,N,,,,
255,Agent 1,2025-04-20,05:50:28.687030,Management,Y,Y,94,0.35,4
256,Agent 1,2025-04-20,05:55:03.473405,Management,Y,Y,38,0.63,7
257,Agent 2,2025-04-20,05:55:08.121424,IT issue,Y,Y,91,0.68,6
258,Agent 1,2025-04-20,06:03:42.226246,IT issue,Y,N,96,6.68,2
259,Agent 2,2025-04-20,06:10:14.198625,IT issue,Y,Y,64,0.01,5
260,Agent 1,2025-04-20,06:10:43.726001,Management,Y,Y,109,6.86,4
261,Agent 2,2025-04-20,06:13:38.618786,Management,Y,Y,31,2.76,9
262,Agent 2,2025-04-20,06:16:34.726557,IT issue,Y,N,36,0.09,3
263,Agent 3,2025-04-20,06:16:35.438627,Management,Y,N,73,7.26,1
264,,2025-04-20,06:16:39.355485,IT issue,N,,,,
265,Agent 1,2025-04-20,06:18:29.855965,IT issue,Y,N,32,2.34,3
266,Agent 1,2025-04-20,06:28:03.299469,IT issue,Y,Y,34,6.11,4
267,Agent 2,2025-04-20,06:29:56.566231,IT issue,Y,Y,114,2.81,6
268,Agent 1,2025-04-20,06:51:21.339745,IT issue,Y,Y,69,0.17,5
269,Agent 1,2025-04-20,06:53:47.605588,IT issue,Y,Y,102,4.99,6
270,Agent 2,2025-04-20,06:54:29.994823,IT issue,Y,Y,38,0.87,9
271,Agent 2,2025-04-20,06:56:15.976730,Management,Y,N,96,2.03,1
272,Agent 1,2025-04-20,07:08:14.166889,IT issue,Y,N,115,1.14,3
273,Agent 2,2025-04-20,07:09:11.531087,Management,Y,N,9,0.01,2
274,Agent 1,2025-04-20,07:14:01.900279,Management,Y,Y,36,4.51,9
275,Agent 2,2025-04-20,07:15:43.886648,IT issue,Y,Y,45,0.07,10
276,Agent 2,2025-04-20,07:16:23.690220,IT issue,Y,Y,111,3.23,6
277,Agent 3,2025-04-20,07:17:56.735413,IT issue,Y,Y,104,0.69,5
278,Agent 1,2025-04-20,07:19:12.265003,IT issue,Y,N,111,10.44,1
279,Agent 1,2025-04-20,07:37:08.895533,Management,Y,Y,70,3.76,6
280,Agent 1,2025-04-20,07:44:19.220215,Management,Y,Y,106,2.12,5
281,Agent 1,2025-04-20,07:46:30.493652,Management,Y,N,107,1.33,1
282,Agent 1,2025-04-20,07:54:42.276740,Management,Y,Y,99,0.62,5
283,Agent 1,2025-04-20,07:58:32.217714,Management,Y,Y,50,18.51,5
284,Agent 2,2025-04-20,08:02:46.290709,Management,Y,N,31,7.37,3
285,Agent 3,2025-04-20,08:05:15.805209,Management,Y,N,93,2.5,3
286,,2025-04-20,08:05:49.137136,Management,N,,,,
287,,2025-04-20,08:05:56.924794,Management,N,,,,
288,,2025-04-20,08:06:58.193304,IT issue,N,,,,
289,Agent 3,2025-04-20,08:09:56.254393,Management,Y,Y,17,7.32,6
290,,2025-04-20,08:10:04.087020,Management,N,,,,
291,Agent 2,2025-04-20,08:13:06.380503,IT issue,Y,N,34,1.76,1
292,,2025-04-20,08:14:44.712520,Management,N,,,,
293,Agent 1,2025-04-20,08:19:23.273543,IT issue,Y,Y,5,1.64,7
294,Agent 1,2025-04-20,08:23:01.613991,Management,Y,Y,98,2.81,4
295,Agent 1,2025-04-20,08:27:37.610847,Management,Y,Y,61,1.9,4
296,Agent 1,2025-04-20,08:35:14.425865,IT issue,Y,N,73,2.72,3
297,Agent 1,2025-04-20,08:55:41.647768,IT issue,Y,N,11,6.35,2
298,Agent 2,2025-04-20,08:55:59.335671,IT issue,Y,Y,97,0.3,6
299,Agent 2,2025-04-20,08:57:25.325649,Management,Y,Y,117,1.99,4
300,Agent 2,2025-04-20,09:00:50.725541,Management,Y,Y,67,2.88,6
301,Agent 1,2025-04-20,09:10:01.957409,Management,Y,N,66,1.74,1
302,Agent 1,2025-04-20,09:17:28.400823,IT issue,Y,Y,120,1.43,3
303,Agent 1,2025-04-20,09:19:08.003664,IT issue,Y,Y,26,1.47,9
304,Agent 2,2025-04-20,09:19:38.684211,Management,Y,Y,68,6.41,4
305,Agent 1,2025-04-20,09:21:29.211961,IT issue,Y,Y,57,0.53,8
306,Agent 1,2025-04-20,09:26:06.338485,Management,Y,Y,35,11.44,6
307,Agent 2,2025-04-20,09:27:58.862583,IT issue,Y,Y,92,1.42,5
308,Agent 2,2025-04-20,09:36:29.566916,Management,Y,N,67,2.52,3
309,Agent 1,2025-04-20,09:58:57.771718,IT issue,Y,N,104,3.84,2
310,Agent 1,2025-04-20,10:06:25.855011,Management,Y,Y,69,3.48,5
311,Agent 2,2025-04-20,10:07:36.697732,Management,Y,N,39,1.22,3
312,Agent 1,2025-04-20,10:13:18.814852,Management,Y,Y,88,4.21,5
313,Agent 1,2025-04-20,10:18:13.295648,Management,Y,Y,33,0.19,7
314,Agent 1,2025-04-20,10:28:42.872105,Management,Y,Y,60,5.71,4
315,Agent 2,2025-04-20,10:31:47.318247,Management,Y,Y,50,4.77,7
316,Agent 3,2025-04-20,10:32:12.690229,IT issue,Y,Y,8,1.66,10
317,Agent 1,2025-04-20,10:47:30.508570,Management,Y,Y,94,8.98,5
318,Agent 1,2025-04-20,11:10:17.026377,Management,Y,Y,29,0.63,9
319,Agent 2,2025-04-20,11:10:37.952703,IT issue,Y,Y,34,4.56,9
320,Agent 1,2025-04-20,11:11:37.041558,Management,Y,Y,95,3.29,4
321,Agent 3,2025-04-20,11:13:46.587996,Management,Y,Y,102,2.11,6
322,Agent 1,2025-04-20,11:16:02.190824,IT issue,Y,N,27,0.77,1
323,Agent 1,2025-04-20,11:18:46.650185,Management,Y,Y,49,3.29,9
324,Agent 2,2025-04-20,11:18:56.226938,IT issue,Y,Y,52,0.36,10
325,Agent 1,2025-04-20,11:38:57.240337,Management,Y,Y,37,0.17,9
326,Agent 1,2025-04-20,11:42:13.886640,IT issue,Y,Y,44,0.57,8
327,Agent 2,2025-04-20,11:42:36.521605,Management,Y,N,21,7.34,2
328,Agent 1,2025-04-20,11:48:14.230398,Management,Y,Y,19,3.32,9
329,Agent 2,2025-04-20,11:51:03.056006,Management,Y,N,76,4.44,1
330,Agent 1,2025-04-20,11:53:32.014288,Management,Y,Y,31,0.62,7
331,Agent 1,2025-04-20,12:00:19.453339,IT issue,Y,N,66,0.3,3
332,Agent 1,2025-04-20,12:06:56.720202,Management,Y,Y,76,1.86,4
333,Agent 1,2025-04-20,12:09:40.523437,Management,Y,Y,30,2.15,10
334,Agent 1,2025-04-20,12:19:43.384118,Management,Y,Y,44,8.85,6
335,Agent 2,2025-04-20,12:20:56.938077,Management,Y,N,104,5.05,2
336,Agent 3,2025-04-20,12:23:45.780438,IT issue,Y,N,10,0.34,1
337,Agent 1,2025-04-20,12:29:58.544164,Management,Y,Y,11,0.32,7
338,Agent 1,2025-04-20,12:30:46.441822,IT issue,Y,Y,17,3.18,10
339,Agent 2,2025-04-20,12:31:41.124303,Management,Y,N,68,6.63,3
340,Agent 3,2025-04-20,12:32:38.830067,Management,Y,Y,110,13.39,4
341,Agent 1,2025-04-20,12:36:11.786210,Management,Y,Y,40,1.28,8
